acc_test,L_test,Loss_train,acc_train,it
  80.4200,   0.9680,   0.0001, 100.0000,65
  80.4000,   0.9725,   0.0001, 100.0000,66
  80.5200,   0.9748,   0.0001, 100.0000,67
  80.5600,   0.9750,   0.0001, 100.0000,68
  80.4600,   0.9779,   0.0001, 100.0000,69
  80.3800,   0.9768,   0.0001, 100.0000,70
  80.4200,   0.9821,   0.0001, 100.0000,71
  80.5100,   0.9842,   0.0001, 100.0000,72
  80.4300,   0.9863,   0.0001, 100.0000,73
  80.4500,   0.9868,   0.0001, 100.0000,74
  80.4900,   0.9868,   0.0001, 100.0000,75
  80.4000,   0.9930,   0.0001, 100.0000,76
  80.4100,   0.9959,   0.0001, 100.0000,77
  80.3400,   0.9939,   0.0001, 100.0000,78
  80.5500,   0.9959,   0.0001, 100.0000,79
  80.4700,   0.9941,   0.0001, 100.0000,80
  80.2800,   0.9977,   0.0000, 100.0000,81
  80.4200,   0.9979,   0.0000, 100.0000,82
  80.3200,   1.0027,   0.0000, 100.0000,83
  80.3800,   1.0019,   0.0000, 100.0000,84
  80.3400,   1.0000,   0.0000, 100.0000,85
  80.3500,   1.0065,   0.0000, 100.0000,86
  80.4100,   1.0068,   0.0000, 100.0000,87
  80.3900,   1.0049,   0.0000, 100.0000,88
  80.3200,   1.0079,   0.0000, 100.0000,89
  80.3700,   1.0145,   0.0000, 100.0000,90
  80.4000,   1.0107,   0.0000, 100.0000,91
  80.3500,   1.0109,   0.0000, 100.0000,92
  80.5000,   1.0115,   0.0000, 100.0000,93
  80.3100,   1.0140,   0.0000, 100.0000,94
  80.4100,   1.0134,   0.0000, 100.0000,95
  80.3600,   1.0118,   0.0000, 100.0000,96
  80.3200,   1.0142,   0.0000, 100.0000,97
  80.3700,   1.0162,   0.0000, 100.0000,98
  80.3700,   1.0158,   0.0000, 100.0000,99
  80.4100,   1.0160,   0.0000, 100.0000,100
  80.3600,   1.0203,   0.0000, 100.0000,101
  80.3100,   1.0155,   0.0000, 100.0000,102
  80.3400,   1.0210,   0.0000, 100.0000,103
  80.3600,   1.0200,   0.0000, 100.0000,104
  80.3500,   1.0246,   0.0000, 100.0000,105
  80.3400,   1.0211,   0.0000, 100.0000,106
  80.3000,   1.0220,   0.0000, 100.0000,107
  80.3900,   1.0197,   0.0000, 100.0000,108
  80.2600,   1.0182,   0.0000, 100.0000,109
  80.3600,   1.0247,   0.0000, 100.0000,110
  80.3900,   1.0259,   0.0000, 100.0000,111
  80.3400,   1.0240,   0.0000, 100.0000,112
  80.3100,   1.0271,   0.0000, 100.0000,113
  80.2900,   1.0279,   0.0000, 100.0000,114
  80.4200,   1.0241,   0.0000, 100.0000,115
  80.4000,   1.0266,   0.0000, 100.0000,116
  80.3300,   1.0251,   0.0000, 100.0000,117
  80.3300,   1.0297,   0.0000, 100.0000,118
  80.3500,   1.0290,   0.0000, 100.0000,119
  80.4900,   1.0240,   0.0000, 100.0000,120
  80.3300,   1.0310,   0.0000, 100.0000,121
  80.3200,   1.0275,   0.0000, 100.0000,122
  80.3200,   1.0257,   0.0000, 100.0000,123
  80.3300,   1.0286,   0.0000, 100.0000,124
  80.3500,   1.0275,   0.0000, 100.0000,125
  80.2800,   1.0296,   0.0000, 100.0000,126
  80.2700,   1.0303,   0.0000, 100.0000,127
  80.2800,   1.0352,   0.0000, 100.0000,128
  80.3600,   1.0297,   0.0000, 100.0000,129
  80.2700,   1.0343,   0.0000, 100.0000,130
  80.4000,   1.0304,   0.0000, 100.0000,131
  80.3200,   1.0339,   0.0000, 100.0000,132
  80.4000,   1.0296,   0.0000, 100.0000,133
  80.3700,   1.0340,   0.0000, 100.0000,134
  80.3300,   1.0286,   0.0000, 100.0000,135
  80.3600,   1.0346,   0.0000, 100.0000,136
  80.3500,   1.0321,   0.0000, 100.0000,137
  80.3300,   1.0334,   0.0000, 100.0000,138
  80.3200,   1.0347,   0.0000, 100.0000,139
  80.3100,   1.0292,   0.0000, 100.0000,140
  80.3500,   1.0363,   0.0000, 100.0000,141
  80.3300,   1.0347,   0.0000, 100.0000,142
  80.3200,   1.0282,   0.0000, 100.0000,143
  80.2700,   1.0385,   0.0000, 100.0000,144
  80.3200,   1.0364,   0.0000, 100.0000,145
  80.3100,   1.0359,   0.0000, 100.0000,146
  80.3600,   1.0334,   0.0000, 100.0000,147
  80.2900,   1.0340,   0.0000, 100.0000,148
  80.3400,   1.0321,   0.0000, 100.0000,149
  80.4400,   1.0381,   0.0000, 100.0000,150
  80.4800,   1.0370,   0.0000, 100.0000,151
  80.3500,   1.0354,   0.0000, 100.0000,152
  80.3000,   1.0357,   0.0000, 100.0000,153
  80.3200,   1.0387,   0.0000, 100.0000,154
  80.2800,   1.0366,   0.0000, 100.0000,155
  80.3200,   1.0382,   0.0000, 100.0000,156
  80.3900,   1.0392,   0.0000, 100.0000,157
  80.3400,   1.0397,   0.0000, 100.0000,158
  80.3700,   1.0388,   0.0000, 100.0000,159
  80.3200,   1.0353,   0.0000, 100.0000,160
  80.4000,   1.0370,   0.0000, 100.0000,161
  80.3700,   1.0400,   0.0000, 100.0000,162
  80.4500,   1.0389,   0.0000, 100.0000,163
  80.3700,   1.0413,   0.0000, 100.0000,164
  80.4000,   1.0388,   0.0000, 100.0000,165
  80.3400,   1.0426,   0.0000, 100.0000,166
  80.3600,   1.0373,   0.0000, 100.0000,167
  80.3500,   1.0342,   0.0000, 100.0000,168
  80.3900,   1.0388,   0.0000, 100.0000,169
  80.4700,   1.0385,   0.0000, 100.0000,170
  80.3500,   1.0364,   0.0000, 100.0000,171
  80.4200,   1.0377,   0.0000, 100.0000,172
  80.2700,   1.0362,   0.0000, 100.0000,173
  80.2000,   1.0388,   0.0000, 100.0000,174
  80.4700,   1.0387,   0.0000, 100.0000,175
  80.3200,   1.0374,   0.0000, 100.0000,176
  80.2700,   1.0358,   0.0000, 100.0000,177
  80.3000,   1.0411,   0.0000, 100.0000,178
  80.4100,   1.0354,   0.0000, 100.0000,179
  80.3700,   1.0387,   0.0000, 100.0000,180
  80.3600,   1.0381,   0.0000, 100.0000,181
  80.3600,   1.0381,   0.0000, 100.0000,182
  80.2800,   1.0381,   0.0000, 100.0000,183
  80.4000,   1.0403,   0.0000, 100.0000,184
  80.3300,   1.0404,   0.0000, 100.0000,185
  80.3200,   1.0405,   0.0000, 100.0000,186
  80.3900,   1.0386,   0.0000, 100.0000,187
  80.3300,   1.0379,   0.0000, 100.0000,188
  80.3300,   1.0372,   0.0000, 100.0000,189
  80.4300,   1.0377,   0.0000, 100.0000,190
  80.3600,   1.0363,   0.0000, 100.0000,191
  80.3200,   1.0385,   0.0000, 100.0000,192
  80.4500,   1.0407,   0.0000, 100.0000,193
  80.3700,   1.0425,   0.0000, 100.0000,194
  80.3100,   1.0363,   0.0000, 100.0000,195
  80.3800,   1.0345,   0.0000, 100.0000,196
  80.3200,   1.0369,   0.0000, 100.0000,197
  80.3200,   1.0377,   0.0000, 100.0000,198
  80.4000,   1.0396,   0.0000, 100.0000,199
