acc_test,L_test,Loss_train,acc_train,it
  37.9800,   1.9501,   1.9321,  37.8175,0
  45.0400,   1.9029,   1.9419,  41.7000,1
  48.0300,   2.3882,   2.1386,  47.2050,2
  52.1400,   1.6890,   1.6358,  50.9700,3
  46.5100,   2.4347,   2.1796,  47.7275,4
  61.6900,   1.2783,   1.2005,  62.0200,5
  61.1700,   1.2871,   1.1719,  62.1825,6
  66.3400,   1.1378,   1.0593,  66.3225,7
  61.8800,   1.4197,   1.1719,  64.1725,8
  72.4700,   0.8518,   0.7395,  75.2275,9
  67.8300,   1.0722,   0.8931,  70.3525,10
  71.5600,   0.9296,   0.7637,  74.1875,11
  77.2500,   0.7055,   0.5624,  80.3325,12
  77.2600,   0.6902,   0.5627,  80.2275,13
  77.1900,   0.7075,   0.5275,  81.8325,14
  78.5700,   0.6711,   0.4750,  83.6275,15
  80.2000,   0.6032,   0.4048,  85.6675,16
  80.8400,   0.5955,   0.3963,  86.0425,17
  82.2200,   0.5394,   0.3416,  87.9225,18
  83.7200,   0.4770,   0.2831,  90.0450,19
  85.2400,   0.4478,   0.2518,  91.2575,20
  84.7200,   0.4740,   0.2571,  90.9400,21
  84.9900,   0.4690,   0.2556,  90.8400,22
  86.4500,   0.4260,   0.1973,  93.3300,23
  84.7200,   0.4930,   0.2184,  92.3750,24
  86.2700,   0.4193,   0.1699,  94.0975,25
  85.0200,   0.4837,   0.2058,  92.7675,26
  87.6600,   0.3833,   0.1292,  95.6725,27
  85.9500,   0.4503,   0.1558,  94.5375,28
  87.3000,   0.4139,   0.1345,  95.3275,29
  87.7600,   0.3993,   0.1081,  96.2125,30
  87.8800,   0.4138,   0.1094,  96.3025,31
  87.8300,   0.4078,   0.0962,  96.7775,32
  88.6000,   0.3929,   0.0792,  97.3300,33
  88.6000,   0.3923,   0.0752,  97.5525,34
  88.8300,   0.3928,   0.0667,  97.8925,35
  88.5000,   0.4177,   0.0687,  97.7300,36
  89.5700,   0.3868,   0.0544,  98.2250,37
  89.2000,   0.3974,   0.0549,  98.1825,38
  89.5700,   0.3745,   0.0469,  98.5000,39
  89.2300,   0.4040,   0.0483,  98.4225,40
  88.4500,   0.4666,   0.0768,  97.2100,41
  89.6000,   0.4154,   0.0394,  98.7950,42
  89.3000,   0.4116,   0.0413,  98.6650,43
  89.6900,   0.3926,   0.0324,  99.0175,44
  89.3200,   0.4108,   0.0363,  98.7800,45
  89.9100,   0.4100,   0.0307,  98.9875,46
  89.7300,   0.4195,   0.0320,  98.9825,47
  90.2000,   0.4032,   0.0276,  99.1325,48
  90.0800,   0.4139,   0.0223,  99.3300,49
  89.6100,   0.4345,   0.0271,  99.1425,50
  89.6700,   0.4296,   0.0278,  99.0875,51
  90.0900,   0.4232,   0.0214,  99.3325,52
  90.1600,   0.4249,   0.0174,  99.5000,53
  89.6700,   0.4702,   0.0327,  98.9400,54
  90.2600,   0.4418,   0.0191,  99.4225,55
  90.4600,   0.4486,   0.0181,  99.4225,56
  90.2700,   0.4396,   0.0141,  99.6125,57
  90.3000,   0.4302,   0.0122,  99.6550,58
  90.5300,   0.4398,   0.0127,  99.6575,59
  90.2900,   0.4668,   0.0113,  99.6675,60
  90.2600,   0.4684,   0.0186,  99.3800,61
  90.0600,   0.4886,   0.0182,  99.4250,62
  90.3700,   0.4642,   0.0109,  99.6825,63
  90.5400,   0.4472,   0.0090,  99.7725,64
  90.2000,   0.4686,   0.0132,  99.5750,65
  90.7500,   0.4451,   0.0089,  99.7425,66
  90.6700,   0.4467,   0.0074,  99.8100,67
  90.8400,   0.4588,   0.0068,  99.8225,68
  90.9900,   0.4533,   0.0063,  99.8325,69
  90.7700,   0.4571,   0.0070,  99.7975,70
  90.8400,   0.4470,   0.0051,  99.8800,71
  90.4100,   0.4733,   0.0110,  99.6575,72
  90.7600,   0.4489,   0.0049,  99.8675,73
  91.0800,   0.4715,   0.0043,  99.9000,74
  90.4500,   0.5183,   0.0145,  99.5375,75
  91.1400,   0.4551,   0.0040,  99.9100,76
  91.2200,   0.4623,   0.0029,  99.9525,77
  91.1700,   0.4600,   0.0035,  99.9250,78
  90.9200,   0.4795,   0.0041,  99.8775,79
  91.0100,   0.4827,   0.0039,  99.9050,80
  90.7300,   0.4976,   0.0066,  99.8050,81
  91.0200,   0.4688,   0.0030,  99.9375,82
  91.0000,   0.4738,   0.0025,  99.9550,83
  91.0100,   0.4741,   0.0031,  99.9225,84
  91.0600,   0.4685,   0.0025,  99.9525,85
  91.1600,   0.4684,   0.0029,  99.9250,86
  91.0100,   0.4743,   0.0022,  99.9600,87
  91.3900,   0.4826,   0.0021,  99.9600,88
  91.2300,   0.4742,   0.0017,  99.9725,89
  91.1000,   0.4821,   0.0018,  99.9600,90
  91.1600,   0.4875,   0.0020,  99.9600,91
  90.9200,   0.4934,   0.0019,  99.9600,92
  91.1800,   0.4836,   0.0015,  99.9650,93
  91.2500,   0.4875,   0.0012,  99.9800,94
  91.3400,   0.4836,   0.0014,  99.9825,95
  91.1800,   0.4927,   0.0012,  99.9825,96
  91.1700,   0.4997,   0.0013,  99.9775,97
  91.1600,   0.5012,   0.0013,  99.9700,98
  91.3000,   0.4938,   0.0012,  99.9775,99
  91.3900,   0.5071,   0.0013,  99.9800,100
  91.2300,   0.5050,   0.0012,  99.9750,101
  91.2700,   0.5067,   0.0011,  99.9825,102
  91.1600,   0.5108,   0.0008,  99.9975,103
  91.2900,   0.5149,   0.0008,  99.9850,104
  91.2400,   0.5049,   0.0009,  99.9800,105
  91.2800,   0.5117,   0.0008,  99.9975,106
  91.4300,   0.5054,   0.0009,  99.9850,107
  91.2800,   0.5093,   0.0011,  99.9825,108
  91.3400,   0.5109,   0.0008,  99.9825,109
  91.1900,   0.5108,   0.0007,  99.9925,110
  91.2800,   0.5065,   0.0008,  99.9925,111
  91.2600,   0.5119,   0.0007,  99.9900,112
  91.4100,   0.5131,   0.0007,  99.9875,113
  91.2600,   0.5204,   0.0009,  99.9900,114
  91.3700,   0.5135,   0.0007,  99.9925,115
  91.4000,   0.5125,   0.0006,  99.9925,116
  91.3900,   0.5160,   0.0007,  99.9800,117
  91.3300,   0.5151,   0.0006,  99.9950,118
  91.3700,   0.5154,   0.0004,  99.9950,119
