acc_test,L_test,Loss_train,acc_train,it
  84.3300,   0.7969,   0.0000, 100.0000,69
  84.4500,   0.7977,   0.0000, 100.0000,70
  84.3100,   0.7998,   0.0000, 100.0000,71
  84.2900,   0.7932,   0.0001,  99.9975,72
  84.2800,   0.7944,   0.0000, 100.0000,73
  84.2900,   0.7960,   0.0000, 100.0000,74
  84.3600,   0.7943,   0.0000, 100.0000,75
  84.3600,   0.7998,   0.0000, 100.0000,76
  84.3400,   0.8023,   0.0000, 100.0000,77
  84.2400,   0.7994,   0.0000, 100.0000,78
  84.3100,   0.8024,   0.0000, 100.0000,79
  84.3700,   0.8059,   0.0000, 100.0000,80
  84.3500,   0.8036,   0.0000, 100.0000,81
  84.2800,   0.8029,   0.0000, 100.0000,82
  84.4000,   0.8089,   0.0000, 100.0000,83
  84.3700,   0.8058,   0.0000, 100.0000,84
  84.2900,   0.8109,   0.0000, 100.0000,85
  84.2400,   0.8075,   0.0000, 100.0000,86
  84.4100,   0.8066,   0.0000, 100.0000,87
  84.2600,   0.8083,   0.0000, 100.0000,88
  84.3600,   0.8082,   0.0000, 100.0000,89
  84.4300,   0.8096,   0.0000, 100.0000,90
  84.3200,   0.8159,   0.0000, 100.0000,91
  84.4200,   0.8129,   0.0000, 100.0000,92
  84.3200,   0.8157,   0.0000, 100.0000,93
  84.3600,   0.8154,   0.0000, 100.0000,94
  84.3100,   0.8114,   0.0000, 100.0000,95
  84.2000,   0.8149,   0.0000, 100.0000,96
  84.4200,   0.8137,   0.0000, 100.0000,97
  84.3300,   0.8126,   0.0000, 100.0000,98
  84.3200,   0.8158,   0.0000, 100.0000,99
  84.3300,   0.8124,   0.0000, 100.0000,100
  84.2900,   0.8184,   0.0000, 100.0000,101
  84.3100,   0.8134,   0.0000, 100.0000,102
  84.3800,   0.8167,   0.0000, 100.0000,103
  84.3500,   0.8184,   0.0000, 100.0000,104
  84.3300,   0.8193,   0.0000, 100.0000,105
  84.3100,   0.8177,   0.0000, 100.0000,106
  84.2600,   0.8216,   0.0000, 100.0000,107
  84.2900,   0.8173,   0.0000, 100.0000,108
  84.2800,   0.8217,   0.0000, 100.0000,109
  84.4400,   0.8243,   0.0000, 100.0000,110
  84.3800,   0.8209,   0.0000, 100.0000,111
  84.3600,   0.8184,   0.0000, 100.0000,112
  84.2700,   0.8233,   0.0000, 100.0000,113
  84.3700,   0.8224,   0.0000, 100.0000,114
  84.3600,   0.8218,   0.0000, 100.0000,115
  84.3800,   0.8230,   0.0000, 100.0000,116
  84.2400,   0.8199,   0.0000, 100.0000,117
  84.1600,   0.8196,   0.0000, 100.0000,118
  84.3500,   0.8216,   0.0000, 100.0000,119
  84.3200,   0.8225,   0.0000, 100.0000,120
  84.2800,   0.8190,   0.0000, 100.0000,121
  84.3200,   0.8272,   0.0000, 100.0000,122
  84.3500,   0.8223,   0.0000, 100.0000,123
  84.2600,   0.8247,   0.0000, 100.0000,124
  84.3700,   0.8235,   0.0000, 100.0000,125
  84.3300,   0.8238,   0.0000, 100.0000,126
  84.3500,   0.8275,   0.0000, 100.0000,127
  84.2600,   0.8268,   0.0000, 100.0000,128
  84.4100,   0.8190,   0.0000, 100.0000,129
  84.3000,   0.8257,   0.0000, 100.0000,130
  84.3100,   0.8250,   0.0000, 100.0000,131
  84.3600,   0.8227,   0.0000, 100.0000,132
  84.3000,   0.8239,   0.0000, 100.0000,133
  84.3000,   0.8232,   0.0000, 100.0000,134
  84.2100,   0.8217,   0.0000, 100.0000,135
  84.2100,   0.8309,   0.0000, 100.0000,136
  84.3200,   0.8300,   0.0000, 100.0000,137
  84.3100,   0.8279,   0.0000, 100.0000,138
  84.3900,   0.8237,   0.0000, 100.0000,139
  84.3600,   0.8283,   0.0000, 100.0000,140
  84.2100,   0.8314,   0.0000, 100.0000,141
  84.3900,   0.8236,   0.0000, 100.0000,142
  84.2600,   0.8301,   0.0000, 100.0000,143
  84.3500,   0.8290,   0.0000, 100.0000,144
  84.3000,   0.8235,   0.0000, 100.0000,145
  84.2400,   0.8275,   0.0000, 100.0000,146
  84.3000,   0.8250,   0.0000, 100.0000,147
  84.2900,   0.8268,   0.0000, 100.0000,148
  84.2900,   0.8255,   0.0000, 100.0000,149
  84.4000,   0.8295,   0.0000, 100.0000,150
  84.2500,   0.8266,   0.0000, 100.0000,151
  84.3200,   0.8286,   0.0000, 100.0000,152
  84.3100,   0.8285,   0.0000, 100.0000,153
  84.3100,   0.8301,   0.0000, 100.0000,154
  84.3100,   0.8262,   0.0000, 100.0000,155
  84.2200,   0.8289,   0.0000, 100.0000,156
  84.3100,   0.8297,   0.0000, 100.0000,157
  84.3200,   0.8285,   0.0000, 100.0000,158
  84.2800,   0.8304,   0.0000, 100.0000,159
  84.2800,   0.8319,   0.0000, 100.0000,160
  84.2200,   0.8322,   0.0000, 100.0000,161
  84.2400,   0.8290,   0.0000, 100.0000,162
  84.2800,   0.8294,   0.0000, 100.0000,163
  84.3400,   0.8284,   0.0000, 100.0000,164
  84.2900,   0.8279,   0.0000, 100.0000,165
  84.3100,   0.8315,   0.0000, 100.0000,166
  84.2700,   0.8331,   0.0000, 100.0000,167
  84.3200,   0.8272,   0.0000, 100.0000,168
  84.2700,   0.8288,   0.0000, 100.0000,169
  84.3700,   0.8296,   0.0000, 100.0000,170
  84.2600,   0.8306,   0.0000, 100.0000,171
  84.1800,   0.8318,   0.0000, 100.0000,172
  84.2800,   0.8274,   0.0000, 100.0000,173
  84.3400,   0.8347,   0.0000, 100.0000,174
  84.3600,   0.8282,   0.0000, 100.0000,175
  84.3400,   0.8306,   0.0000, 100.0000,176
  84.3100,   0.8301,   0.0000, 100.0000,177
  84.2300,   0.8328,   0.0000, 100.0000,178
  84.3500,   0.8300,   0.0000, 100.0000,179
  84.3100,   0.8275,   0.0000, 100.0000,180
  84.2800,   0.8322,   0.0000, 100.0000,181
  84.2700,   0.8313,   0.0000, 100.0000,182
  84.2600,   0.8308,   0.0000, 100.0000,183
  84.3700,   0.8317,   0.0000, 100.0000,184
  84.2300,   0.8298,   0.0000, 100.0000,185
  84.3100,   0.8271,   0.0000, 100.0000,186
  84.3100,   0.8335,   0.0000, 100.0000,187
  84.2900,   0.8357,   0.0000, 100.0000,188
  84.2700,   0.8336,   0.0000, 100.0000,189
  84.2500,   0.8290,   0.0000, 100.0000,190
  84.3000,   0.8285,   0.0000, 100.0000,191
  84.3500,   0.8290,   0.0000, 100.0000,192
  84.3300,   0.8321,   0.0000, 100.0000,193
  84.2600,   0.8305,   0.0000, 100.0000,194
  84.3600,   0.8276,   0.0000, 100.0000,195
  84.3200,   0.8262,   0.0000, 100.0000,196
  84.3600,   0.8271,   0.0000, 100.0000,197
  84.3300,   0.8288,   0.0000, 100.0000,198
  84.2600,   0.8289,   0.0000, 100.0000,199
