acc_test,L_test,Loss_train,acc_train,it
  79.6300,   1.0771,   0.0000, 100.0000,46
  79.7300,   1.0792,   0.0000, 100.0000,47
  79.7200,   1.0800,   0.0000, 100.0000,48
  79.6300,   1.0805,   0.0000, 100.0000,49
  79.6400,   1.0841,   0.0000, 100.0000,50
  79.6400,   1.0859,   0.0000, 100.0000,51
  79.6600,   1.0869,   0.0000, 100.0000,52
  79.6200,   1.0893,   0.0000, 100.0000,53
  79.6700,   1.0895,   0.0000, 100.0000,54
  79.7000,   1.0900,   0.0000, 100.0000,55
  79.6100,   1.0902,   0.0000, 100.0000,56
  79.6600,   1.0921,   0.0000, 100.0000,57
  79.6200,   1.0907,   0.0000, 100.0000,58
  79.6900,   1.0921,   0.0000, 100.0000,59
  79.6200,   1.0946,   0.0000, 100.0000,60
  79.6300,   1.0970,   0.0000, 100.0000,61
  79.6800,   1.0981,   0.0000, 100.0000,62
  79.6900,   1.0974,   0.0000, 100.0000,63
  79.7000,   1.0983,   0.0000, 100.0000,64
  79.6200,   1.1021,   0.0000, 100.0000,65
  79.6200,   1.1028,   0.0000, 100.0000,66
  79.6100,   1.1040,   0.0000, 100.0000,67
  79.6300,   1.1020,   0.0000, 100.0000,68
  79.6300,   1.1040,   0.0000, 100.0000,69
  79.6400,   1.1051,   0.0000, 100.0000,70
  79.6700,   1.1049,   0.0000, 100.0000,71
  79.5400,   1.1073,   0.0000, 100.0000,72
  79.6300,   1.1063,   0.0000, 100.0000,73
  79.6700,   1.1080,   0.0000, 100.0000,74
  79.5900,   1.1101,   0.0000, 100.0000,75
  79.6600,   1.1111,   0.0000, 100.0000,76
  79.6400,   1.1096,   0.0000, 100.0000,77
  79.6600,   1.1127,   0.0000, 100.0000,78
  79.6200,   1.1136,   0.0000, 100.0000,79
  79.5600,   1.1114,   0.0000, 100.0000,80
  79.5700,   1.1123,   0.0000, 100.0000,81
  79.6000,   1.1122,   0.0000, 100.0000,82
  79.5400,   1.1144,   0.0000, 100.0000,83
  79.5300,   1.1133,   0.0000, 100.0000,84
  79.5800,   1.1162,   0.0000, 100.0000,85
  79.6600,   1.1152,   0.0000, 100.0000,86
  79.6400,   1.1147,   0.0000, 100.0000,87
  79.6000,   1.1174,   0.0000, 100.0000,88
  79.6000,   1.1178,   0.0000, 100.0000,89
  79.6300,   1.1189,   0.0000, 100.0000,90
  79.6100,   1.1191,   0.0000, 100.0000,91
  79.5700,   1.1205,   0.0000, 100.0000,92
  79.5300,   1.1211,   0.0000, 100.0000,93
  79.6300,   1.1189,   0.0000, 100.0000,94
  79.5400,   1.1203,   0.0000, 100.0000,95
  79.5700,   1.1226,   0.0000, 100.0000,96
  79.5400,   1.1224,   0.0000, 100.0000,97
  79.5500,   1.1234,   0.0000, 100.0000,98
  79.5200,   1.1234,   0.0000, 100.0000,99
  79.5600,   1.1218,   0.0000, 100.0000,100
  79.6000,   1.1234,   0.0000, 100.0000,101
  79.6000,   1.1246,   0.0000, 100.0000,102
  79.6100,   1.1250,   0.0000, 100.0000,103
  79.5800,   1.1262,   0.0000, 100.0000,104
  79.5400,   1.1249,   0.0000, 100.0000,105
  79.6000,   1.1258,   0.0000, 100.0000,106
  79.5600,   1.1263,   0.0000, 100.0000,107
  79.5200,   1.1252,   0.0000, 100.0000,108
  79.5800,   1.1284,   0.0000, 100.0000,109
  79.6000,   1.1306,   0.0000, 100.0000,110
  79.6100,   1.1281,   0.0000, 100.0000,111
  79.5900,   1.1266,   0.0000, 100.0000,112
  79.6300,   1.1284,   0.0000, 100.0000,113
  79.6800,   1.1295,   0.0000, 100.0000,114
  79.5600,   1.1286,   0.0000, 100.0000,115
  79.6000,   1.1275,   0.0000, 100.0000,116
  79.5700,   1.1286,   0.0000, 100.0000,117
  79.5800,   1.1312,   0.0000, 100.0000,118
  79.5900,   1.1308,   0.0000, 100.0000,119
  79.6000,   1.1316,   0.0000, 100.0000,120
  79.6400,   1.1298,   0.0000, 100.0000,121
  79.6600,   1.1306,   0.0000, 100.0000,122
  79.5700,   1.1312,   0.0000, 100.0000,123
  79.5900,   1.1293,   0.0000, 100.0000,124
  79.5500,   1.1345,   0.0000, 100.0000,125
  79.5200,   1.1353,   0.0000, 100.0000,126
  79.5800,   1.1336,   0.0000, 100.0000,127
  79.5900,   1.1334,   0.0000, 100.0000,128
  79.5900,   1.1349,   0.0000, 100.0000,129
  79.5800,   1.1340,   0.0000, 100.0000,130
  79.6000,   1.1336,   0.0000, 100.0000,131
  79.6400,   1.1331,   0.0000, 100.0000,132
  79.5900,   1.1342,   0.0000, 100.0000,133
  79.6100,   1.1344,   0.0000, 100.0000,134
  79.6400,   1.1333,   0.0000, 100.0000,135
  79.6400,   1.1340,   0.0000, 100.0000,136
  79.6000,   1.1349,   0.0000, 100.0000,137
  79.5900,   1.1347,   0.0000, 100.0000,138
  79.5400,   1.1354,   0.0000, 100.0000,139
  79.5900,   1.1351,   0.0000, 100.0000,140
  79.6200,   1.1341,   0.0000, 100.0000,141
  79.5800,   1.1366,   0.0000, 100.0000,142
  79.6300,   1.1366,   0.0000, 100.0000,143
  79.5600,   1.1356,   0.0000, 100.0000,144
  79.6400,   1.1356,   0.0000, 100.0000,145
  79.5600,   1.1363,   0.0000, 100.0000,146
  79.5100,   1.1364,   0.0000, 100.0000,147
  79.5300,   1.1364,   0.0000, 100.0000,148
  79.6000,   1.1345,   0.0000, 100.0000,149
  79.5500,   1.1362,   0.0000, 100.0000,150
  79.5600,   1.1378,   0.0000, 100.0000,151
  79.5300,   1.1382,   0.0000, 100.0000,152
  79.6000,   1.1377,   0.0000, 100.0000,153
  79.6000,   1.1376,   0.0000, 100.0000,154
  79.5700,   1.1372,   0.0000, 100.0000,155
  79.6000,   1.1363,   0.0000, 100.0000,156
  79.6000,   1.1365,   0.0000, 100.0000,157
  79.5300,   1.1375,   0.0000, 100.0000,158
  79.5900,   1.1368,   0.0000, 100.0000,159
  79.6100,   1.1363,   0.0000, 100.0000,160
  79.5600,   1.1363,   0.0000, 100.0000,161
  79.5700,   1.1394,   0.0000, 100.0000,162
  79.6100,   1.1376,   0.0000, 100.0000,163
  79.5700,   1.1371,   0.0000, 100.0000,164
  79.5900,   1.1366,   0.0000, 100.0000,165
  79.4700,   1.1372,   0.0000, 100.0000,166
  79.5800,   1.1376,   0.0000, 100.0000,167
  79.6000,   1.1386,   0.0000, 100.0000,168
  79.5800,   1.1386,   0.0000, 100.0000,169
  79.5500,   1.1370,   0.0000, 100.0000,170
  79.5900,   1.1381,   0.0000, 100.0000,171
  79.5400,   1.1389,   0.0000, 100.0000,172
  79.5600,   1.1373,   0.0000, 100.0000,173
  79.5600,   1.1378,   0.0000, 100.0000,174
  79.5700,   1.1382,   0.0000, 100.0000,175
  79.6100,   1.1390,   0.0000, 100.0000,176
  79.6200,   1.1381,   0.0000, 100.0000,177
  79.5600,   1.1396,   0.0000, 100.0000,178
  79.5700,   1.1382,   0.0000, 100.0000,179
  79.5400,   1.1378,   0.0000, 100.0000,180
  79.5700,   1.1372,   0.0000, 100.0000,181
  79.5400,   1.1381,   0.0000, 100.0000,182
  79.6100,   1.1386,   0.0000, 100.0000,183
  79.6000,   1.1387,   0.0000, 100.0000,184
  79.5300,   1.1420,   0.0000, 100.0000,185
  79.6000,   1.1386,   0.0000, 100.0000,186
  79.6200,   1.1379,   0.0000, 100.0000,187
  79.5600,   1.1384,   0.0000, 100.0000,188
  79.5700,   1.1381,   0.0000, 100.0000,189
  79.5600,   1.1380,   0.0000, 100.0000,190
  79.5600,   1.1391,   0.0000, 100.0000,191
  79.6200,   1.1380,   0.0000, 100.0000,192
  79.5300,   1.1390,   0.0000, 100.0000,193
  79.6200,   1.1392,   0.0000, 100.0000,194
  79.5700,   1.1369,   0.0000, 100.0000,195
  79.5700,   1.1375,   0.0000, 100.0000,196
  79.6000,   1.1360,   0.0000, 100.0000,197
  79.6000,   1.1372,   0.0000, 100.0000,198
  79.6200,   1.1395,   0.0000, 100.0000,199
