acc_test,L_test,Loss_train,acc_train,it
  61.0000,   1.1187,   1.0836,  60.7875,125
  61.3600,   1.1147,   1.0699,  61.3250,126
  61.8300,   1.0820,   1.0667,  61.8225,127
  62.0000,   1.0819,   1.0549,  61.9500,128
  62.2800,   1.0755,   1.0433,  62.3500,129
  62.4400,   1.0751,   1.0356,  62.5850,130
  62.6700,   1.0635,   1.0293,  62.8500,131
  62.9800,   1.0576,   1.0204,  63.1000,132
  62.5900,   1.0579,   1.0203,  62.9275,133
  63.1200,   1.0502,   1.0145,  63.2900,134
  63.4600,   1.0299,   1.0078,  63.6425,135
  63.6900,   1.0250,   0.9982,  64.1575,136
  63.8800,   1.0220,   1.0001,  63.7725,137
  63.7800,   1.0167,   0.9949,  64.1150,138
  63.9500,   1.0094,   0.9844,  64.3275,139
  64.1500,   1.0074,   0.9821,  64.3725,140
  64.3300,   0.9986,   0.9742,  64.7125,141
  64.4200,   0.9963,   0.9743,  64.6875,142
  64.5700,   0.9914,   0.9725,  64.8975,143
  64.5200,   0.9833,   0.9671,  65.0475,144
  64.8300,   0.9834,   0.9657,  65.1700,145
  64.9000,   0.9792,   0.9636,  65.1400,146
  65.1500,   0.9794,   0.9589,  65.4450,147
  65.1100,   0.9758,   0.9531,  65.4350,148
  65.3500,   0.9693,   0.9478,  65.8300,149
  65.6800,   0.9636,   0.9508,  65.4975,150
  65.6400,   0.9645,   0.9391,  66.0350,151
  65.5900,   0.9621,   0.9458,  65.9325,152
  65.6800,   0.9597,   0.9432,  66.0250,153
  65.7800,   0.9571,   0.9410,  66.0225,154
  65.8800,   0.9528,   0.9370,  66.0800,155
  65.9600,   0.9511,   0.9317,  66.3275,156
  66.0200,   0.9535,   0.9322,  66.2250,157
  66.1600,   0.9478,   0.9310,  66.2325,158
  66.1200,   0.9456,   0.9248,  66.2600,159
  66.1200,   0.9482,   0.9263,  66.4900,160
  66.1300,   0.9429,   0.9254,  66.7075,161
  66.2900,   0.9429,   0.9279,  66.3925,162
  66.3500,   0.9425,   0.9224,  66.4850,163
  66.3600,   0.9398,   0.9163,  66.7500,164
  66.3700,   0.9400,   0.9159,  66.8125,165
  66.4400,   0.9368,   0.9213,  67.0150,166
  66.4800,   0.9360,   0.9201,  67.1100,167
  66.5300,   0.9361,   0.9137,  66.8925,168
  66.5800,   0.9359,   0.9162,  66.9950,169
  66.5700,   0.9348,   0.9107,  66.9325,170
  66.7400,   0.9341,   0.9153,  66.9700,171
  66.6900,   0.9337,   0.9109,  66.9925,172
  66.5500,   0.9335,   0.9096,  67.2400,173
  66.7800,   0.9326,   0.9100,  67.1850,174
  66.5800,   0.9317,   0.9142,  66.9800,175
  66.8000,   0.9300,   0.9120,  66.9225,176
  66.8600,   0.9304,   0.9081,  66.9975,177
  66.8600,   0.9305,   0.9155,  66.8925,178
  66.8600,   0.9295,   0.9036,  67.2300,179
  66.8200,   0.9285,   0.9101,  66.9925,180
  66.9100,   0.9276,   0.9035,  67.2050,181
  66.8300,   0.9279,   0.9062,  67.1050,182
  66.8400,   0.9282,   0.9140,  67.1075,183
  66.9100,   0.9274,   0.9046,  67.3925,184
  66.8100,   0.9287,   0.9049,  67.3425,185
  66.8700,   0.9272,   0.9088,  67.1250,186
  66.9000,   0.9262,   0.9105,  66.8450,187
  66.9100,   0.9270,   0.9075,  67.2200,188
  66.9000,   0.9270,   0.9039,  67.3700,189
  66.8500,   0.9261,   0.9060,  67.0500,190
  66.9200,   0.9268,   0.9042,  67.2550,191
  66.8900,   0.9266,   0.9072,  67.3500,192
  66.9700,   0.9254,   0.9079,  67.1325,193
  66.9400,   0.9264,   0.9025,  67.5550,194
  66.9400,   0.9258,   0.9056,  67.1625,195
  66.9000,   0.9269,   0.9056,  67.1550,196
  66.9400,   0.9257,   0.9074,  67.2275,197
  66.9500,   0.9260,   0.9078,  67.0450,198
  66.9400,   0.9267,   0.9047,  67.5175,199
