acc_test,L_test,Loss_train,acc_train,it
  83.6200,   0.8977,   0.0000, 100.0000,169
  83.5700,   0.8972,   0.0000, 100.0000,170
  83.6100,   0.8998,   0.0000, 100.0000,171
  83.5700,   0.8995,   0.0000, 100.0000,172
  83.6200,   0.8951,   0.0000, 100.0000,173
  83.6000,   0.9010,   0.0000, 100.0000,174
  83.6400,   0.8959,   0.0000, 100.0000,175
  83.6300,   0.8962,   0.0000, 100.0000,176
  83.6200,   0.8986,   0.0000, 100.0000,177
  83.5300,   0.9026,   0.0000, 100.0000,178
  83.7200,   0.8968,   0.0000, 100.0000,179
  83.6100,   0.8953,   0.0000, 100.0000,180
  83.5400,   0.8992,   0.0000, 100.0000,181
  83.6400,   0.8977,   0.0000, 100.0000,182
  83.6700,   0.8970,   0.0000, 100.0000,183
  83.6600,   0.8977,   0.0000, 100.0000,184
  83.7200,   0.8979,   0.0000, 100.0000,185
  83.6200,   0.8963,   0.0000, 100.0000,186
  83.6800,   0.9002,   0.0000, 100.0000,187
  83.6000,   0.9023,   0.0000, 100.0000,188
  83.6200,   0.9009,   0.0000, 100.0000,189
  83.6600,   0.8955,   0.0000, 100.0000,190
  83.6600,   0.8952,   0.0000, 100.0000,191
  83.6700,   0.8971,   0.0000, 100.0000,192
  83.6600,   0.8996,   0.0000, 100.0000,193
  83.6400,   0.9015,   0.0000, 100.0000,194
  83.6500,   0.8968,   0.0000, 100.0000,195
  83.6200,   0.8936,   0.0000, 100.0000,196
  83.5700,   0.8975,   0.0000, 100.0000,197
  83.6700,   0.8956,   0.0000, 100.0000,198
  83.6500,   0.8997,   0.0000, 100.0000,199
