acc_test,L_test,Loss_train,acc_train,it
  36.3000,   1.9417,   1.9100,  36.1175,0
  41.8100,   2.0319,   1.9769,  42.5300,1
  53.6400,   1.4369,   1.2768,  57.0575,2
  57.7200,   1.3910,   1.1126,  63.2275,3
  65.0600,   1.0834,   0.6958,  75.6275,4
  64.8100,   1.1250,   0.6451,  76.5625,5
  71.0800,   0.9650,   0.4178,  85.4625,6
  71.2400,   0.9623,   0.3344,  88.5275,7
  76.3000,   0.8081,   0.1619,  94.8175,8
  78.6100,   0.7211,   0.0757,  98.1000,9
  77.9400,   0.8041,   0.0792,  97.5925,10
  80.6700,   0.7033,   0.0267,  99.5350,11
  80.1100,   0.7840,   0.0204,  99.5800,12
  80.1400,   0.8028,   0.0230,  99.4400,13
  81.8200,   0.7192,   0.0066,  99.9125,14
  80.8500,   0.7852,   0.0076,  99.9125,15
  80.7200,   0.8222,   0.0065,  99.9250,16
  81.2500,   0.7962,   0.0059,  99.9450,17
  81.5400,   0.8121,   0.0054,  99.9475,18
  82.1200,   0.7805,   0.0012, 100.0000,19
  82.4300,   0.7984,   0.0009, 100.0000,20
  81.5500,   0.8253,   0.0021,  99.9950,21
  81.7300,   0.8257,   0.0017,  99.9975,22
  81.2000,   0.8504,   0.0013, 100.0000,23
  80.4200,   0.8771,   0.0121,  99.6875,24
  81.5100,   0.8080,   0.0024,  99.9825,25
  81.4000,   0.8244,   0.0023,  99.9925,26
  80.5700,   0.8381,   0.0130,  99.6475,27
  81.4500,   0.8043,   0.0032,  99.9750,28
  82.3400,   0.7912,   0.0011, 100.0000,29
  82.5600,   0.7897,   0.0006, 100.0000,30
  82.7500,   0.7909,   0.0004, 100.0000,31
  82.7800,   0.7952,   0.0002, 100.0000,32
  82.8900,   0.8058,   0.0002, 100.0000,33
  82.9000,   0.8115,   0.0002, 100.0000,34
  82.8900,   0.8134,   0.0001, 100.0000,35
  82.8600,   0.8243,   0.0001, 100.0000,36
  82.8900,   0.8278,   0.0001, 100.0000,37
  82.8900,   0.8278,   0.0001, 100.0000,38
  82.9200,   0.8321,   0.0001, 100.0000,39
  82.9500,   0.8362,   0.0001, 100.0000,40
  82.7700,   0.8383,   0.0001, 100.0000,41
  82.8300,   0.8379,   0.0001, 100.0000,42
  82.9600,   0.8476,   0.0001, 100.0000,43
  83.0400,   0.8473,   0.0001, 100.0000,44
  83.0300,   0.8467,   0.0001, 100.0000,45
  82.8700,   0.8508,   0.0001, 100.0000,46
  82.9800,   0.8552,   0.0001, 100.0000,47
  82.8000,   0.8560,   0.0001, 100.0000,48
  82.8900,   0.8596,   0.0001, 100.0000,49
  82.9000,   0.8593,   0.0001, 100.0000,50
  83.0100,   0.8601,   0.0001, 100.0000,51
  82.9300,   0.8651,   0.0000, 100.0000,52
  82.8800,   0.8670,   0.0000, 100.0000,53
  82.8600,   0.8677,   0.0000, 100.0000,54
  82.9100,   0.8677,   0.0000, 100.0000,55
