acc_test,L_test,Loss_train,acc_train,it
  87.6300,   0.4667,   0.1033,  96.2525,47
  90.0600,   0.3396,   0.0383,  98.9250,48
  90.3400,   0.3454,   0.0361,  98.9600,49
  90.3100,   0.3549,   0.0316,  99.0950,50
  89.8600,   0.3772,   0.0423,  98.6650,51
  90.3800,   0.3539,   0.0341,  98.9950,52
  89.6800,   0.3946,   0.0436,  98.6875,53
  90.3700,   0.3671,   0.0277,  99.2300,54
  90.5200,   0.3534,   0.0250,  99.3175,55
  90.3800,   0.3744,   0.0325,  98.9825,56
  90.3500,   0.3622,   0.0288,  99.1100,57
  90.5400,   0.3731,   0.0256,  99.2550,58
  90.8800,   0.3590,   0.0208,  99.4150,59
  90.5200,   0.3728,   0.0212,  99.4150,60
  90.9300,   0.3565,   0.0198,  99.4750,61
  90.8900,   0.3655,   0.0188,  99.4925,62
  90.4700,   0.3692,   0.0223,  99.3675,63
  90.9000,   0.3786,   0.0155,  99.5975,64
  90.4800,   0.4016,   0.0216,  99.3300,65
  90.8100,   0.3789,   0.0142,  99.6200,66
  90.7300,   0.3823,   0.0165,  99.5350,67
  90.6500,   0.3728,   0.0169,  99.5600,68
  90.9900,   0.3579,   0.0130,  99.6800,69
  90.8300,   0.3958,   0.0176,  99.4975,70
  90.9100,   0.3824,   0.0152,  99.6075,71
  90.8100,   0.3906,   0.0129,  99.6425,72
  91.0800,   0.3729,   0.0089,  99.8100,73
  91.0500,   0.3893,   0.0104,  99.7200,74
  91.4600,   0.3745,   0.0090,  99.7775,75
  91.3400,   0.3995,   0.0094,  99.7450,76
  91.2200,   0.4014,   0.0081,  99.8200,77
  91.4500,   0.3941,   0.0077,  99.8300,78
  90.9300,   0.3994,   0.0084,  99.8025,79
  90.8700,   0.4014,   0.0143,  99.5875,80
  91.2100,   0.3908,   0.0110,  99.7075,81
  91.2000,   0.3790,   0.0093,  99.7850,82
  90.8900,   0.4009,   0.0101,  99.7425,83
  91.2700,   0.3868,   0.0071,  99.8475,84
  91.5700,   0.3854,   0.0068,  99.8100,85
  91.3500,   0.4022,   0.0090,  99.7475,86
  91.5000,   0.3913,   0.0060,  99.8600,87
  91.3100,   0.3994,   0.0054,  99.8750,88
  91.2600,   0.4038,   0.0066,  99.8550,89
  91.3700,   0.4146,   0.0051,  99.8825,90
  91.3900,   0.4063,   0.0068,  99.8425,91
  91.2800,   0.4053,   0.0068,  99.8275,92
  91.2600,   0.4097,   0.0069,  99.8700,93
  91.5700,   0.3983,   0.0040,  99.9225,94
  91.3200,   0.4041,   0.0063,  99.8425,95
  91.2400,   0.4321,   0.0074,  99.7850,96
  91.5400,   0.4055,   0.0040,  99.9150,97
  91.6700,   0.4036,   0.0028,  99.9575,98
  91.7300,   0.4045,   0.0027,  99.9550,99
  91.6300,   0.4004,   0.0030,  99.9400,100
  91.7000,   0.4025,   0.0028,  99.9400,101
  91.7500,   0.4160,   0.0035,  99.9275,102
  91.7800,   0.4061,   0.0023,  99.9650,103
  91.5500,   0.4270,   0.0043,  99.9050,104
  91.6700,   0.4094,   0.0030,  99.9425,105
  91.5300,   0.4113,   0.0032,  99.9475,106
  91.4900,   0.4186,   0.0037,  99.9175,107
  91.5300,   0.4254,   0.0032,  99.9400,108
  91.6700,   0.4091,   0.0023,  99.9600,109
  91.7700,   0.4073,   0.0017,  99.9825,110
  91.5500,   0.4131,   0.0016,  99.9925,111
  91.7900,   0.4195,   0.0014,  99.9900,112
  91.6800,   0.4146,   0.0012,  99.9825,113
  91.5500,   0.4392,   0.0031,  99.9225,114
  91.5600,   0.4264,   0.0022,  99.9550,115
  91.8100,   0.4176,   0.0015,  99.9775,116
  91.7100,   0.4250,   0.0019,  99.9675,117
  91.8400,   0.4215,   0.0013,  99.9800,118
  91.8800,   0.4152,   0.0013,  99.9875,119
  91.9300,   0.4220,   0.0018,  99.9675,120
  92.0400,   0.4212,   0.0012,  99.9850,121
  91.8900,   0.4195,   0.0013,  99.9825,122
  92.0300,   0.4232,   0.0011,  99.9875,123
  91.8300,   0.4251,   0.0012,  99.9825,124
  91.7600,   0.4228,   0.0011,  99.9875,125
  91.7400,   0.4242,   0.0010,  99.9900,126
  91.7000,   0.4249,   0.0010,  99.9825,127
  91.8200,   0.4279,   0.0008,  99.9925,128
  91.8300,   0.4264,   0.0008,  99.9950,129
  91.9600,   0.4245,   0.0007,  99.9925,130
  91.8200,   0.4281,   0.0007,  99.9875,131
  91.8400,   0.4329,   0.0008,  99.9925,132
  91.7500,   0.4300,   0.0008,  99.9900,133
  91.8800,   0.4281,   0.0008,  99.9875,134
  91.8200,   0.4286,   0.0008,  99.9950,135
  91.8200,   0.4277,   0.0006,  99.9900,136
  91.8400,   0.4279,   0.0005, 100.0000,137
  91.8000,   0.4304,   0.0006,  99.9925,138
  91.9000,   0.4293,   0.0006,  99.9925,139
  91.8800,   0.4313,   0.0006,  99.9950,140
  92.0300,   0.4324,   0.0006,  99.9950,141
  91.8800,   0.4318,   0.0006,  99.9950,142
  91.9200,   0.4299,   0.0006,  99.9925,143
  91.9200,   0.4295,   0.0005, 100.0000,144
  91.9800,   0.4302,   0.0005,  99.9975,145
  91.9200,   0.4308,   0.0005,  99.9975,146
  91.9000,   0.4312,   0.0005,  99.9975,147
  92.0300,   0.4329,   0.0004, 100.0000,148
  92.1100,   0.4328,   0.0005,  99.9975,149
  92.0400,   0.4340,   0.0004,  99.9975,150
  91.9700,   0.4341,   0.0005,  99.9950,151
  91.8200,   0.4360,   0.0005, 100.0000,152
  91.8900,   0.4337,   0.0005,  99.9950,153
  91.8600,   0.4348,   0.0005,  99.9950,154
  91.8700,   0.4350,   0.0004, 100.0000,155
  91.8600,   0.4367,   0.0004,  99.9975,156
  91.9500,   0.4357,   0.0004,  99.9950,157
  92.0000,   0.4368,   0.0004, 100.0000,158
  91.9500,   0.4370,   0.0004, 100.0000,159
  91.9800,   0.4356,   0.0004, 100.0000,160
  91.9900,   0.4380,   0.0004,  99.9975,161
  91.9500,   0.4369,   0.0005,  99.9975,162
  92.0700,   0.4390,   0.0004, 100.0000,163
  92.0100,   0.4385,   0.0004, 100.0000,164
  92.0100,   0.4374,   0.0004,  99.9975,165
  91.9700,   0.4401,   0.0004, 100.0000,166
  91.9400,   0.4407,   0.0004,  99.9975,167
  91.9600,   0.4384,   0.0004, 100.0000,168
  91.8600,   0.4385,   0.0005,  99.9925,169
  91.8900,   0.4374,   0.0004,  99.9975,170
  91.9300,   0.4398,   0.0004,  99.9975,171
  91.9300,   0.4373,   0.0005,  99.9900,172
  92.0000,   0.4391,   0.0003,  99.9975,173
  91.9700,   0.4386,   0.0004,  99.9975,174
  92.0200,   0.4374,   0.0004,  99.9975,175
  92.0000,   0.4392,   0.0004,  99.9975,176
  92.0000,   0.4391,   0.0004, 100.0000,177
  92.0400,   0.4367,   0.0003, 100.0000,178
  92.0600,   0.4380,   0.0004,  99.9975,179
  92.0500,   0.4358,   0.0004, 100.0000,180
  92.0100,   0.4379,   0.0003, 100.0000,181
  92.0400,   0.4367,   0.0004,  99.9950,182
  91.9500,   0.4386,   0.0003,  99.9975,183
  91.9700,   0.4392,   0.0004,  99.9950,184
  92.0700,   0.4367,   0.0004,  99.9975,185
  92.0400,   0.4379,   0.0003, 100.0000,186
  92.0800,   0.4395,   0.0004,  99.9975,187
  92.0100,   0.4382,   0.0003,  99.9975,188
  92.0800,   0.4388,   0.0003, 100.0000,189
  92.0700,   0.4367,   0.0004,  99.9975,190
  92.0300,   0.4378,   0.0003,  99.9975,191
  92.0900,   0.4377,   0.0004,  99.9975,192
  92.0700,   0.4402,   0.0003, 100.0000,193
  92.0000,   0.4393,   0.0004,  99.9975,194
  92.0500,   0.4387,   0.0004,  99.9950,195
  92.0500,   0.4386,   0.0003, 100.0000,196
  92.0800,   0.4391,   0.0004, 100.0000,197
  92.1000,   0.4371,   0.0004,  99.9975,198
  92.0500,   0.4381,   0.0003, 100.0000,199
