acc_test,L_test,Loss_train,acc_train,it
  89.8200,   0.3948,   0.0496,  98.2925,56
  89.0600,   0.4406,   0.0713,  97.3825,57
  90.2500,   0.3646,   0.0411,  98.6575,58
  89.4300,   0.4199,   0.0535,  98.1475,59
  89.8700,   0.3899,   0.0408,  98.7225,60
  90.7700,   0.3467,   0.0269,  99.2925,61
  90.5500,   0.3575,   0.0299,  99.1100,62
  90.8900,   0.3568,   0.0325,  99.0325,63
  91.2200,   0.3552,   0.0231,  99.3800,64
  90.4500,   0.3739,   0.0264,  99.2150,65
  90.5500,   0.3916,   0.0268,  99.2200,66
  90.8600,   0.3646,   0.0236,  99.3100,67
  90.7900,   0.3666,   0.0246,  99.3000,68
  91.5100,   0.3475,   0.0153,  99.6025,69
  91.0400,   0.3709,   0.0189,  99.4800,70
  90.9000,   0.3923,   0.0223,  99.3050,71
  91.3200,   0.3668,   0.0129,  99.6725,72
  91.2700,   0.3671,   0.0132,  99.6500,73
  91.2400,   0.3780,   0.0138,  99.5875,74
  90.9500,   0.3978,   0.0190,  99.4025,75
  91.3400,   0.3756,   0.0160,  99.5225,76
  91.2900,   0.3673,   0.0120,  99.6775,77
  91.4000,   0.3604,   0.0102,  99.7500,78
  91.3800,   0.3735,   0.0100,  99.7400,79
  91.5400,   0.3741,   0.0112,  99.6975,80
  91.3700,   0.3874,   0.0112,  99.6775,81
  91.2800,   0.3807,   0.0094,  99.7825,82
  91.4200,   0.3817,   0.0097,  99.7425,83
  91.4500,   0.3901,   0.0080,  99.7925,84
  91.6600,   0.3962,   0.0081,  99.8050,85
  91.3600,   0.3938,   0.0076,  99.8200,86
  91.5700,   0.3807,   0.0061,  99.8525,87
  91.4500,   0.3997,   0.0058,  99.8700,88
  91.6000,   0.3917,   0.0068,  99.8475,89
  91.4700,   0.3968,   0.0075,  99.8050,90
  91.6900,   0.3926,   0.0054,  99.8900,91
  91.7500,   0.3925,   0.0047,  99.9025,92
  91.6300,   0.4057,   0.0059,  99.8675,93
  91.8200,   0.3928,   0.0043,  99.9075,94
  91.6000,   0.4038,   0.0049,  99.9075,95
  91.6100,   0.4089,   0.0042,  99.9150,96
  91.6200,   0.4071,   0.0038,  99.9350,97
  91.6200,   0.4079,   0.0034,  99.9375,98
  91.4400,   0.4201,   0.0046,  99.8950,99
  91.9100,   0.4002,   0.0037,  99.9375,100
  91.6700,   0.4074,   0.0035,  99.9225,101
  91.3900,   0.4112,   0.0035,  99.9300,102
  91.3600,   0.4202,   0.0034,  99.9150,103
  91.8800,   0.4042,   0.0027,  99.9425,104
  91.7600,   0.4203,   0.0032,  99.9325,105
  91.7300,   0.4113,   0.0020,  99.9725,106
  91.8500,   0.4194,   0.0034,  99.9375,107
  91.6800,   0.4186,   0.0034,  99.9300,108
  91.6600,   0.4174,   0.0029,  99.9600,109
  91.9000,   0.4098,   0.0030,  99.9350,110
  91.8500,   0.4062,   0.0018,  99.9775,111
  91.7800,   0.4156,   0.0019,  99.9775,112
  91.6900,   0.4124,   0.0016,  99.9825,113
  91.8100,   0.4175,   0.0015,  99.9700,114
  91.9300,   0.4169,   0.0014,  99.9775,115
  91.9500,   0.4172,   0.0012,  99.9900,116
  91.8500,   0.4252,   0.0013,  99.9875,117
  91.9300,   0.4260,   0.0010,  99.9900,118
  92.0700,   0.4271,   0.0013,  99.9850,119
  92.1500,   0.4266,   0.0011,  99.9800,120
  91.9200,   0.4289,   0.0010,  99.9950,121
  91.7600,   0.4509,   0.0016,  99.9725,122
  91.9800,   0.4386,   0.0012,  99.9800,123
  92.0200,   0.4386,   0.0012,  99.9850,124
  91.9900,   0.4359,   0.0008, 100.0000,125
  91.9200,   0.4304,   0.0008,  99.9950,126
  92.0200,   0.4326,   0.0010,  99.9850,127
  92.0100,   0.4358,   0.0008,  99.9950,128
  91.9400,   0.4392,   0.0008,  99.9875,129
  91.9600,   0.4315,   0.0007,  99.9925,130
  92.0700,   0.4299,   0.0008,  99.9925,131
  92.0200,   0.4352,   0.0007,  99.9950,132
  92.0900,   0.4328,   0.0007,  99.9975,133
  92.1400,   0.4319,   0.0006, 100.0000,134
  92.1100,   0.4325,   0.0007,  99.9900,135
  92.2900,   0.4338,   0.0006, 100.0000,136
  92.1500,   0.4337,   0.0006, 100.0000,137
  92.1600,   0.4347,   0.0005, 100.0000,138
  92.3000,   0.4342,   0.0008,  99.9925,139
  92.1500,   0.4346,   0.0006,  99.9975,140
  92.2800,   0.4326,   0.0005, 100.0000,141
  92.1400,   0.4311,   0.0005,  99.9950,142
  92.2700,   0.4282,   0.0005, 100.0000,143
  92.2100,   0.4314,   0.0006,  99.9900,144
  92.2500,   0.4343,   0.0005,  99.9950,145
  92.2100,   0.4353,   0.0005,  99.9975,146
  92.1400,   0.4381,   0.0005,  99.9950,147
  92.1100,   0.4392,   0.0005,  99.9950,148
  92.2000,   0.4369,   0.0004, 100.0000,149
  92.3000,   0.4400,   0.0004, 100.0000,150
  92.1900,   0.4428,   0.0004,  99.9975,151
  92.3100,   0.4410,   0.0004,  99.9975,152
  92.2300,   0.4423,   0.0004,  99.9975,153
  92.2400,   0.4415,   0.0004, 100.0000,154
  92.1600,   0.4416,   0.0004, 100.0000,155
  92.1900,   0.4436,   0.0004,  99.9975,156
  92.2900,   0.4372,   0.0004, 100.0000,157
  92.1800,   0.4414,   0.0004,  99.9975,158
  92.1600,   0.4429,   0.0004,  99.9950,159
  92.1900,   0.4414,   0.0004, 100.0000,160
  92.2200,   0.4417,   0.0004, 100.0000,161
  92.2000,   0.4433,   0.0005,  99.9925,162
  92.2900,   0.4405,   0.0004, 100.0000,163
  92.1400,   0.4435,   0.0004,  99.9975,164
  92.2600,   0.4425,   0.0004, 100.0000,165
  92.2500,   0.4430,   0.0003, 100.0000,166
  92.1800,   0.4437,   0.0004, 100.0000,167
  92.2200,   0.4438,   0.0004,  99.9925,168
  92.2900,   0.4410,   0.0005,  99.9950,169
  92.3400,   0.4436,   0.0003, 100.0000,170
  92.2700,   0.4419,   0.0004,  99.9975,171
  92.3500,   0.4397,   0.0004, 100.0000,172
  92.3100,   0.4415,   0.0004,  99.9975,173
  92.3400,   0.4408,   0.0003, 100.0000,174
  92.2300,   0.4404,   0.0004,  99.9975,175
  92.3400,   0.4398,   0.0004,  99.9975,176
  92.2700,   0.4424,   0.0004,  99.9950,177
  92.2500,   0.4418,   0.0004,  99.9950,178
  92.2500,   0.4442,   0.0003, 100.0000,179
  92.2800,   0.4398,   0.0005,  99.9925,180
  92.2700,   0.4427,   0.0004, 100.0000,181
  92.2300,   0.4419,   0.0003, 100.0000,182
  92.2800,   0.4441,   0.0004,  99.9925,183
  92.2500,   0.4432,   0.0004, 100.0000,184
  92.2700,   0.4406,   0.0004, 100.0000,185
  92.1900,   0.4423,   0.0003, 100.0000,186
  92.2600,   0.4429,   0.0003, 100.0000,187
  92.1800,   0.4450,   0.0004,  99.9975,188
  92.2100,   0.4453,   0.0004, 100.0000,189
  92.2400,   0.4418,   0.0003, 100.0000,190
  92.1600,   0.4438,   0.0004,  99.9975,191
  92.1800,   0.4447,   0.0003,  99.9975,192
  92.2500,   0.4438,   0.0003, 100.0000,193
  92.2700,   0.4430,   0.0003, 100.0000,194
  92.2600,   0.4418,   0.0003, 100.0000,195
  92.2400,   0.4422,   0.0004, 100.0000,196
  92.2600,   0.4436,   0.0003,  99.9975,197
  92.2000,   0.4423,   0.0004,  99.9975,198
  92.2600,   0.4419,   0.0003, 100.0000,199
