acc_test,L_test,Loss_train,acc_train,it
  85.2600,   0.5134,   0.2883,  90.4850,41
  86.6300,   0.4415,   0.2323,  91.6150,42
  86.4400,   0.4460,   0.2148,  92.2850,43
  86.9500,   0.4360,   0.1988,  92.7525,44
  87.9600,   0.4091,   0.1982,  93.0900,45
  86.8300,   0.4500,   0.1954,  92.7650,46
  88.8200,   0.3733,   0.1454,  94.9225,47
  87.8900,   0.4268,   0.1830,  93.5225,48
  88.1800,   0.3947,   0.1442,  94.8200,49
  88.7400,   0.3828,   0.1414,  94.9850,50
  88.8600,   0.3813,   0.1294,  95.4050,51
  88.3600,   0.4113,   0.1489,  94.7500,52
  88.3500,   0.3976,   0.1317,  95.3325,53
  88.1800,   0.4282,   0.1501,  94.6675,54
  88.2700,   0.4192,   0.1660,  94.0850,55
  89.0300,   0.3937,   0.1108,  96.1375,56
  88.3100,   0.4045,   0.1177,  95.8900,57
  89.7700,   0.3449,   0.0871,  97.0425,58
  89.4400,   0.3713,   0.0942,  96.7025,59
  89.5600,   0.3722,   0.0912,  96.8400,60
  89.6500,   0.3686,   0.0815,  97.2150,61
  90.0700,   0.3665,   0.0840,  97.0625,62
  90.0400,   0.3561,   0.0773,  97.3850,63
  90.0800,   0.3512,   0.0653,  97.8500,64
  90.2100,   0.3640,   0.0651,  97.8400,65
  90.1000,   0.3725,   0.0767,  97.2775,66
  90.8900,   0.3461,   0.0569,  98.1275,67
  90.0700,   0.3894,   0.0693,  97.5525,68
  90.8000,   0.3562,   0.0607,  97.9225,69
  90.8900,   0.3345,   0.0527,  98.2200,70
  89.9300,   0.3902,   0.0635,  97.6900,71
  90.7400,   0.3653,   0.0501,  98.3000,72
  90.7600,   0.3531,   0.0446,  98.5550,73
  90.9100,   0.3417,   0.0437,  98.6100,74
  90.4100,   0.3676,   0.0446,  98.5725,75
  90.9000,   0.3535,   0.0399,  98.7300,76
  90.8600,   0.3576,   0.0426,  98.5400,77
  90.6500,   0.3735,   0.0402,  98.6400,78
  90.1900,   0.3861,   0.0453,  98.4825,79
  91.0500,   0.3593,   0.0322,  98.9825,80
  91.3400,   0.3494,   0.0286,  99.1525,81
  91.3900,   0.3457,   0.0315,  99.0425,82
  91.2700,   0.3559,   0.0281,  99.1750,83
  91.1500,   0.3671,   0.0346,  98.9250,84
  91.4400,   0.3481,   0.0237,  99.3125,85
  91.1900,   0.3688,   0.0235,  99.2925,86
  91.4800,   0.3479,   0.0177,  99.5425,87
  91.3700,   0.3742,   0.0187,  99.4725,88
  91.6600,   0.3565,   0.0174,  99.5350,89
  91.1300,   0.3872,   0.0259,  99.1725,90
  91.9700,   0.3470,   0.0150,  99.6175,91
  91.5800,   0.3646,   0.0174,  99.5600,92
  91.7800,   0.3586,   0.0160,  99.5825,93
  91.5700,   0.3549,   0.0143,  99.6325,94
  91.9700,   0.3599,   0.0131,  99.6200,95
  91.4500,   0.3873,   0.0149,  99.5550,96
  91.8900,   0.3651,   0.0127,  99.6775,97
  91.6700,   0.3692,   0.0105,  99.7300,98
  91.9600,   0.3732,   0.0093,  99.7750,99
  92.2400,   0.3617,   0.0101,  99.7650,100
  91.8400,   0.3743,   0.0091,  99.7775,101
  91.9100,   0.3733,   0.0078,  99.8200,102
  91.9200,   0.3833,   0.0082,  99.7875,103
  92.3000,   0.3689,   0.0079,  99.8125,104
  91.9200,   0.3787,   0.0074,  99.8250,105
  92.0900,   0.3817,   0.0062,  99.8650,106
  92.0700,   0.3851,   0.0079,  99.8000,107
  92.1800,   0.3835,   0.0065,  99.8425,108
  92.0300,   0.3873,   0.0065,  99.8575,109
  92.2600,   0.3842,   0.0055,  99.8600,110
  92.2900,   0.3804,   0.0043,  99.9250,111
  92.5300,   0.3753,   0.0042,  99.9275,112
  92.3900,   0.3819,   0.0042,  99.9225,113
  92.6200,   0.3812,   0.0045,  99.9175,114
  92.3000,   0.3962,   0.0038,  99.9400,115
  92.3400,   0.3923,   0.0041,  99.9250,116
  92.2300,   0.3893,   0.0039,  99.9200,117
  92.4400,   0.3940,   0.0034,  99.9375,118
  92.1500,   0.3976,   0.0029,  99.9550,119
  92.4000,   0.3945,   0.0028,  99.9600,120
  92.4700,   0.3988,   0.0026,  99.9750,121
  92.4800,   0.3968,   0.0028,  99.9675,122
  92.4200,   0.3969,   0.0025,  99.9625,123
  92.5000,   0.3960,   0.0023,  99.9700,124
  92.4100,   0.4010,   0.0024,  99.9675,125
  92.4400,   0.4033,   0.0023,  99.9675,126
  92.4900,   0.4016,   0.0023,  99.9725,127
  92.4000,   0.4053,   0.0024,  99.9525,128
  92.5300,   0.4012,   0.0019,  99.9775,129
  92.5500,   0.4030,   0.0021,  99.9725,130
  92.6000,   0.3986,   0.0019,  99.9750,131
  92.4200,   0.4066,   0.0016,  99.9800,132
  92.5300,   0.4094,   0.0019,  99.9775,133
  92.5300,   0.4029,   0.0015,  99.9825,134
  92.4900,   0.4063,   0.0015,  99.9850,135
  92.5000,   0.4063,   0.0015,  99.9775,136
  92.4800,   0.4027,   0.0016,  99.9825,137
  92.4100,   0.4041,   0.0014,  99.9825,138
  92.5100,   0.4088,   0.0016,  99.9825,139
  92.5400,   0.4079,   0.0013,  99.9875,140
  92.5000,   0.4060,   0.0011,  99.9925,141
  92.4500,   0.4063,   0.0013,  99.9850,142
  92.5700,   0.4057,   0.0011,  99.9850,143
  92.4800,   0.4112,   0.0011,  99.9950,144
  92.5200,   0.4139,   0.0013,  99.9800,145
  92.4100,   0.4164,   0.0011,  99.9850,146
  92.5500,   0.4157,   0.0011,  99.9900,147
  92.5300,   0.4133,   0.0010,  99.9925,148
  92.6000,   0.4162,   0.0009,  99.9975,149
  92.5000,   0.4176,   0.0010,  99.9875,150
  92.5000,   0.4147,   0.0011,  99.9850,151
  92.4900,   0.4142,   0.0009,  99.9950,152
  92.4300,   0.4153,   0.0010,  99.9900,153
  92.5100,   0.4140,   0.0009,  99.9950,154
  92.4800,   0.4147,   0.0010,  99.9900,155
  92.5200,   0.4139,   0.0008,  99.9975,156
  92.5200,   0.4107,   0.0009,  99.9975,157
  92.5600,   0.4125,   0.0009,  99.9925,158
  92.5700,   0.4150,   0.0008,  99.9950,159
  92.5700,   0.4144,   0.0007,  99.9975,160
  92.6400,   0.4131,   0.0008,  99.9925,161
  92.6500,   0.4140,   0.0009,  99.9975,162
  92.6400,   0.4124,   0.0008,  99.9975,163
  92.6200,   0.4118,   0.0007, 100.0000,164
  92.6100,   0.4146,   0.0007,  99.9975,165
  92.5200,   0.4152,   0.0008,  99.9950,166
  92.5400,   0.4169,   0.0008,  99.9925,167
  92.5700,   0.4167,   0.0008,  99.9875,168
  92.5000,   0.4177,   0.0008,  99.9925,169
  92.5300,   0.4169,   0.0008,  99.9875,170
  92.6300,   0.4123,   0.0008,  99.9950,171
  92.5400,   0.4158,   0.0008,  99.9975,172
  92.5800,   0.4175,   0.0007, 100.0000,173
  92.6000,   0.4186,   0.0007,  99.9975,174
  92.6200,   0.4157,   0.0006, 100.0000,175
  92.6700,   0.4184,   0.0007,  99.9975,176
  92.5800,   0.4163,   0.0007,  99.9975,177
  92.5800,   0.4161,   0.0006, 100.0000,178
  92.6400,   0.4167,   0.0007,  99.9975,179
  92.6600,   0.4135,   0.0007,  99.9975,180
  92.5800,   0.4140,   0.0007,  99.9975,181
  92.6200,   0.4132,   0.0006, 100.0000,182
  92.6700,   0.4157,   0.0007,  99.9975,183
  92.6200,   0.4168,   0.0007, 100.0000,184
  92.6100,   0.4164,   0.0007,  99.9975,185
  92.6300,   0.4162,   0.0007,  99.9975,186
  92.6300,   0.4153,   0.0007,  99.9975,187
  92.5900,   0.4176,   0.0007, 100.0000,188
  92.5600,   0.4172,   0.0007,  99.9925,189
  92.5500,   0.4142,   0.0007, 100.0000,190
  92.6300,   0.4183,   0.0006,  99.9975,191
  92.7000,   0.4176,   0.0006,  99.9975,192
  92.5900,   0.4171,   0.0006, 100.0000,193
  92.5800,   0.4148,   0.0007,  99.9925,194
  92.6400,   0.4155,   0.0007, 100.0000,195
  92.5900,   0.4130,   0.0007, 100.0000,196
  92.6500,   0.4170,   0.0006,  99.9975,197
  92.6700,   0.4154,   0.0006, 100.0000,198
  92.6300,   0.4152,   0.0007,  99.9975,199
