acc_test,L_test,Loss_train,acc_train,it
  91.5500,   0.3432,   0.0354,  98.9050,106
  91.2000,   0.3771,   0.0405,  98.5750,107
  91.3600,   0.3592,   0.0350,  98.8175,108
  90.9700,   0.3849,   0.0437,  98.4900,109
  91.5500,   0.3574,   0.0345,  98.8750,110
  91.4600,   0.3658,   0.0354,  98.8225,111
  91.6500,   0.3523,   0.0274,  99.0975,112
  91.5800,   0.3531,   0.0273,  99.1275,113
  91.7200,   0.3637,   0.0267,  99.1125,114
  91.7300,   0.3558,   0.0230,  99.3000,115
  91.5300,   0.3619,   0.0222,  99.3800,116
  91.6000,   0.3740,   0.0227,  99.3100,117
  91.8500,   0.3592,   0.0186,  99.4275,118
  91.9500,   0.3740,   0.0194,  99.4375,119
  91.7400,   0.3706,   0.0170,  99.4725,120
  91.8500,   0.3726,   0.0180,  99.5000,121
  92.1400,   0.3669,   0.0152,  99.5900,122
  91.6200,   0.3805,   0.0229,  99.2675,123
  92.0600,   0.3690,   0.0168,  99.4525,124
  92.0200,   0.3701,   0.0129,  99.6700,125
  92.1100,   0.3753,   0.0137,  99.6000,126
  91.9400,   0.3795,   0.0117,  99.6750,127
  91.8500,   0.3827,   0.0128,  99.6475,128
  91.9500,   0.3867,   0.0109,  99.7200,129
  91.7700,   0.3923,   0.0148,  99.5325,130
  92.0300,   0.3780,   0.0102,  99.7450,131
  91.8600,   0.3913,   0.0092,  99.7700,132
  92.0800,   0.3767,   0.0094,  99.7725,133
  92.1800,   0.3775,   0.0089,  99.7625,134
  91.8500,   0.3889,   0.0090,  99.7700,135
  92.0200,   0.3932,   0.0089,  99.7750,136
  92.2400,   0.3921,   0.0077,  99.8025,137
  92.0500,   0.3880,   0.0073,  99.8450,138
  92.1700,   0.3837,   0.0066,  99.8350,139
  92.0900,   0.3929,   0.0062,  99.8575,140
  92.3400,   0.3925,   0.0060,  99.8650,141
  92.0100,   0.3951,   0.0058,  99.8975,142
  92.2400,   0.3862,   0.0053,  99.8950,143
  92.2100,   0.4006,   0.0062,  99.8450,144
  92.1900,   0.3931,   0.0049,  99.9000,145
  92.0900,   0.3931,   0.0046,  99.9225,146
  92.1900,   0.3907,   0.0045,  99.9200,147
  92.1600,   0.3962,   0.0062,  99.8575,148
  92.0700,   0.4033,   0.0042,  99.9425,149
  92.1400,   0.4010,   0.0040,  99.9375,150
  92.2700,   0.4029,   0.0036,  99.9650,151
  92.1600,   0.3994,   0.0042,  99.9150,152
  92.3200,   0.4041,   0.0036,  99.9475,153
  92.3200,   0.4019,   0.0038,  99.9400,154
  92.2500,   0.4012,   0.0042,  99.8950,155
  92.3600,   0.3983,   0.0036,  99.9450,156
  92.3800,   0.3949,   0.0032,  99.9650,157
  92.2500,   0.4013,   0.0033,  99.9350,158
  92.2500,   0.4002,   0.0030,  99.9500,159
  92.4200,   0.4050,   0.0030,  99.9575,160
  92.3200,   0.4051,   0.0030,  99.9550,161
  92.1800,   0.4105,   0.0031,  99.9475,162
  92.2600,   0.4062,   0.0028,  99.9450,163
  92.3900,   0.4046,   0.0029,  99.9400,164
  92.2900,   0.4016,   0.0029,  99.9675,165
  92.3700,   0.4064,   0.0028,  99.9600,166
  92.3500,   0.4108,   0.0029,  99.9575,167
  92.3100,   0.4085,   0.0025,  99.9775,168
  92.3600,   0.4105,   0.0027,  99.9525,169
  92.2700,   0.4045,   0.0025,  99.9700,170
  92.3500,   0.4057,   0.0024,  99.9775,171
  92.4100,   0.4047,   0.0024,  99.9700,172
  92.4600,   0.4069,   0.0025,  99.9625,173
  92.3200,   0.4086,   0.0023,  99.9700,174
  92.3700,   0.4065,   0.0021,  99.9850,175
  92.3500,   0.4053,   0.0023,  99.9575,176
  92.3600,   0.4096,   0.0026,  99.9700,177
  92.3000,   0.4064,   0.0023,  99.9725,178
  92.4000,   0.4086,   0.0021,  99.9750,179
  92.4400,   0.4075,   0.0024,  99.9675,180
  92.3200,   0.4060,   0.0023,  99.9825,181
  92.3400,   0.4077,   0.0020,  99.9850,182
  92.2700,   0.4086,   0.0025,  99.9750,183
  92.3900,   0.4103,   0.0022,  99.9800,184
  92.2500,   0.4071,   0.0024,  99.9650,185
  92.2700,   0.4098,   0.0023,  99.9800,186
  92.2800,   0.4098,   0.0022,  99.9700,187
  92.3200,   0.4104,   0.0022,  99.9575,188
  92.3800,   0.4096,   0.0020,  99.9800,189
  92.2100,   0.4093,   0.0024,  99.9600,190
  92.3400,   0.4103,   0.0022,  99.9700,191
  92.3500,   0.4107,   0.0022,  99.9750,192
  92.3400,   0.4098,   0.0023,  99.9750,193
  92.3100,   0.4087,   0.0022,  99.9600,194
  92.3000,   0.4100,   0.0021,  99.9825,195
  92.3400,   0.4078,   0.0025,  99.9550,196
  92.3800,   0.4081,   0.0021,  99.9800,197
  92.3800,   0.4103,   0.0021,  99.9925,198
  92.3700,   0.4088,   0.0022,  99.9750,199
