acc_test,L_test,Loss_train,acc_train,it
  80.0100,   1.0778,   0.0000, 100.0000,58
  80.0200,   1.0785,   0.0000, 100.0000,59
  79.9900,   1.0812,   0.0000, 100.0000,60
  79.9900,   1.0825,   0.0000, 100.0000,61
  79.9300,   1.0837,   0.0000, 100.0000,62
  79.9900,   1.0860,   0.0000, 100.0000,63
  79.9600,   1.0857,   0.0000, 100.0000,64
  80.0000,   1.0876,   0.0000, 100.0000,65
  80.0100,   1.0900,   0.0000, 100.0000,66
  79.9800,   1.0906,   0.0000, 100.0000,67
  79.9200,   1.0901,   0.0000, 100.0000,68
  79.9700,   1.0907,   0.0000, 100.0000,69
  79.9600,   1.0915,   0.0000, 100.0000,70
  79.9800,   1.0908,   0.0000, 100.0000,71
  80.0000,   1.0918,   0.0000, 100.0000,72
  79.9100,   1.0922,   0.0000, 100.0000,73
  79.9800,   1.0947,   0.0000, 100.0000,74
  80.0700,   1.0969,   0.0000, 100.0000,75
  79.9200,   1.0975,   0.0000, 100.0000,76
  79.9600,   1.0969,   0.0000, 100.0000,77
  79.9300,   1.0981,   0.0000, 100.0000,78
  79.9400,   1.0979,   0.0000, 100.0000,79
  79.9500,   1.0973,   0.0000, 100.0000,80
  79.9300,   1.0985,   0.0000, 100.0000,81
  80.0000,   1.0982,   0.0000, 100.0000,82
  79.9500,   1.1016,   0.0000, 100.0000,83
  79.9800,   1.0985,   0.0000, 100.0000,84
  79.9700,   1.1024,   0.0000, 100.0000,85
  80.0400,   1.1012,   0.0000, 100.0000,86
  80.0200,   1.1013,   0.0000, 100.0000,87
  79.9500,   1.1043,   0.0000, 100.0000,88
  80.0400,   1.1060,   0.0000, 100.0000,89
  79.9900,   1.1044,   0.0000, 100.0000,90
  80.0600,   1.1054,   0.0000, 100.0000,91
  80.0300,   1.1061,   0.0000, 100.0000,92
  80.0000,   1.1088,   0.0000, 100.0000,93
  80.1000,   1.1051,   0.0000, 100.0000,94
  79.9800,   1.1072,   0.0000, 100.0000,95
  80.0200,   1.1085,   0.0000, 100.0000,96
  80.0100,   1.1090,   0.0000, 100.0000,97
  80.0400,   1.1098,   0.0000, 100.0000,98
  80.0500,   1.1108,   0.0000, 100.0000,99
  79.9900,   1.1088,   0.0000, 100.0000,100
  80.0300,   1.1098,   0.0000, 100.0000,101
  79.9900,   1.1099,   0.0000, 100.0000,102
  80.0100,   1.1126,   0.0000, 100.0000,103
  79.9800,   1.1128,   0.0000, 100.0000,104
  79.9900,   1.1112,   0.0000, 100.0000,105
  80.0400,   1.1126,   0.0000, 100.0000,106
  79.9600,   1.1129,   0.0000, 100.0000,107
  80.0500,   1.1118,   0.0000, 100.0000,108
  79.9000,   1.1156,   0.0000, 100.0000,109
  80.0500,   1.1148,   0.0000, 100.0000,110
  79.9600,   1.1165,   0.0000, 100.0000,111
  80.0000,   1.1132,   0.0000, 100.0000,112
  79.9800,   1.1159,   0.0000, 100.0000,113
  79.9200,   1.1169,   0.0000, 100.0000,114
  79.9900,   1.1149,   0.0000, 100.0000,115
  79.9500,   1.1146,   0.0000, 100.0000,116
  79.9200,   1.1148,   0.0000, 100.0000,117
  79.9700,   1.1168,   0.0000, 100.0000,118
  79.9500,   1.1161,   0.0000, 100.0000,119
  79.9200,   1.1177,   0.0000, 100.0000,120
  79.9900,   1.1158,   0.0000, 100.0000,121
  79.8600,   1.1166,   0.0000, 100.0000,122
  79.9700,   1.1173,   0.0000, 100.0000,123
  80.0000,   1.1157,   0.0000, 100.0000,124
  79.9100,   1.1205,   0.0000, 100.0000,125
  80.0400,   1.1189,   0.0000, 100.0000,126
  80.0100,   1.1198,   0.0000, 100.0000,127
  79.9500,   1.1200,   0.0000, 100.0000,128
  80.0300,   1.1217,   0.0000, 100.0000,129
  79.9900,   1.1199,   0.0000, 100.0000,130
  79.9000,   1.1195,   0.0000, 100.0000,131
  80.0300,   1.1194,   0.0000, 100.0000,132
  79.9400,   1.1209,   0.0000, 100.0000,133
  80.0700,   1.1200,   0.0000, 100.0000,134
  80.0000,   1.1205,   0.0000, 100.0000,135
  79.9600,   1.1202,   0.0000, 100.0000,136
  79.9400,   1.1216,   0.0000, 100.0000,137
  80.0000,   1.1197,   0.0000, 100.0000,138
  79.9700,   1.1221,   0.0000, 100.0000,139
  79.9300,   1.1222,   0.0000, 100.0000,140
  80.0400,   1.1197,   0.0000, 100.0000,141
  80.0200,   1.1220,   0.0000, 100.0000,142
  79.9400,   1.1229,   0.0000, 100.0000,143
  79.9200,   1.1203,   0.0000, 100.0000,144
  79.9100,   1.1217,   0.0000, 100.0000,145
  80.0100,   1.1210,   0.0000, 100.0000,146
  80.0600,   1.1224,   0.0000, 100.0000,147
  79.9700,   1.1226,   0.0000, 100.0000,148
  80.0600,   1.1214,   0.0000, 100.0000,149
  80.0700,   1.1227,   0.0000, 100.0000,150
  80.0300,   1.1242,   0.0000, 100.0000,151
  80.0100,   1.1245,   0.0000, 100.0000,152
  79.9800,   1.1243,   0.0000, 100.0000,153
  79.9800,   1.1233,   0.0000, 100.0000,154
  80.0000,   1.1236,   0.0000, 100.0000,155
  80.0100,   1.1216,   0.0000, 100.0000,156
  79.9000,   1.1236,   0.0000, 100.0000,157
  79.9500,   1.1230,   0.0000, 100.0000,158
  79.9900,   1.1236,   0.0000, 100.0000,159
  79.9300,   1.1228,   0.0000, 100.0000,160
  79.9700,   1.1218,   0.0000, 100.0000,161
  79.9900,   1.1239,   0.0000, 100.0000,162
  80.0200,   1.1245,   0.0000, 100.0000,163
  79.9900,   1.1236,   0.0000, 100.0000,164
  79.8900,   1.1236,   0.0000, 100.0000,165
  80.0500,   1.1233,   0.0000, 100.0000,166
  79.9500,   1.1236,   0.0000, 100.0000,167
  79.9600,   1.1253,   0.0000, 100.0000,168
  79.9900,   1.1248,   0.0000, 100.0000,169
  79.9900,   1.1233,   0.0000, 100.0000,170
  80.0300,   1.1243,   0.0000, 100.0000,171
  80.0500,   1.1238,   0.0000, 100.0000,172
  79.9000,   1.1242,   0.0000, 100.0000,173
  79.9000,   1.1232,   0.0000, 100.0000,174
  80.0100,   1.1250,   0.0000, 100.0000,175
  79.9900,   1.1242,   0.0000, 100.0000,176
  79.9500,   1.1248,   0.0000, 100.0000,177
  79.9800,   1.1251,   0.0000, 100.0000,178
  79.9900,   1.1237,   0.0000, 100.0000,179
  79.9600,   1.1253,   0.0000, 100.0000,180
  79.9900,   1.1238,   0.0000, 100.0000,181
  80.0400,   1.1246,   0.0000, 100.0000,182
  79.9200,   1.1247,   0.0000, 100.0000,183
  80.0000,   1.1249,   0.0000, 100.0000,184
  80.0100,   1.1278,   0.0000, 100.0000,185
  79.9500,   1.1241,   0.0000, 100.0000,186
  79.9700,   1.1225,   0.0000, 100.0000,187
  80.0100,   1.1257,   0.0000, 100.0000,188
  79.9500,   1.1248,   0.0000, 100.0000,189
  80.0800,   1.1246,   0.0000, 100.0000,190
  79.9900,   1.1253,   0.0000, 100.0000,191
  79.9000,   1.1246,   0.0000, 100.0000,192
  80.0100,   1.1248,   0.0000, 100.0000,193
  79.9400,   1.1256,   0.0000, 100.0000,194
  80.0200,   1.1231,   0.0000, 100.0000,195
  80.0500,   1.1243,   0.0000, 100.0000,196
  79.9300,   1.1214,   0.0000, 100.0000,197
  79.8900,   1.1221,   0.0000, 100.0000,198
  79.9900,   1.1243,   0.0000, 100.0000,199
