acc_test,L_test,Loss_train,acc_train,it
  90.9200,   0.4024,   0.0094,  99.7925,82
  91.1400,   0.4004,   0.0073,  99.8325,83
  91.1900,   0.4195,   0.0102,  99.6875,84
  91.1700,   0.4079,   0.0083,  99.7900,85
  91.2800,   0.4007,   0.0073,  99.8275,86
  91.3900,   0.4006,   0.0072,  99.8250,87
  91.1800,   0.4071,   0.0060,  99.8725,88
  91.1900,   0.4041,   0.0070,  99.8350,89
  91.3300,   0.4005,   0.0066,  99.8475,90
  91.2800,   0.4144,   0.0075,  99.8075,91
  91.2400,   0.3957,   0.0056,  99.8800,92
  91.6600,   0.3901,   0.0049,  99.9125,93
  91.5900,   0.3918,   0.0037,  99.9475,94
  91.7400,   0.3942,   0.0039,  99.9400,95
  91.4900,   0.4048,   0.0054,  99.8600,96
  91.4200,   0.4009,   0.0041,  99.9150,97
  91.3900,   0.4152,   0.0037,  99.9500,98
  91.4400,   0.4100,   0.0026,  99.9650,99
  91.3400,   0.4109,   0.0051,  99.8700,100
  91.5700,   0.4114,   0.0033,  99.9375,101
  91.2100,   0.4262,   0.0056,  99.8575,102
  91.4500,   0.4089,   0.0043,  99.9100,103
  91.5000,   0.4085,   0.0031,  99.9600,104
  91.7000,   0.4045,   0.0026,  99.9675,105
  91.4900,   0.4165,   0.0037,  99.9200,106
  91.5800,   0.4153,   0.0035,  99.9400,107
  91.3000,   0.4317,   0.0045,  99.8925,108
  91.2400,   0.4325,   0.0049,  99.9025,109
  91.4700,   0.4225,   0.0038,  99.9075,110
  91.3400,   0.4243,   0.0037,  99.9100,111
  91.5600,   0.4155,   0.0031,  99.9325,112
  91.5300,   0.4194,   0.0029,  99.9500,113
  91.4700,   0.4244,   0.0022,  99.9650,114
  91.3900,   0.4350,   0.0043,  99.9125,115
  91.6900,   0.4153,   0.0025,  99.9400,116
  91.7000,   0.4155,   0.0018,  99.9675,117
  91.7300,   0.4164,   0.0015,  99.9900,118
  91.6400,   0.4264,   0.0014,  99.9750,119
  91.5900,   0.4210,   0.0013,  99.9825,120
  91.6200,   0.4274,   0.0020,  99.9675,121
  91.5700,   0.4332,   0.0018,  99.9725,122
  91.2400,   0.4463,   0.0034,  99.9100,123
  91.5200,   0.4348,   0.0019,  99.9750,124
  91.7500,   0.4322,   0.0016,  99.9800,125
  91.7000,   0.4352,   0.0012,  99.9900,126
  91.7600,   0.4375,   0.0014,  99.9750,127
  91.8200,   0.4378,   0.0013,  99.9750,128
  91.8200,   0.4379,   0.0011,  99.9850,129
  91.8500,   0.4406,   0.0010,  99.9900,130
  91.9000,   0.4355,   0.0014,  99.9750,131
  91.7100,   0.4400,   0.0011,  99.9900,132
  91.8100,   0.4433,   0.0013,  99.9825,133
  91.7100,   0.4429,   0.0009,  99.9925,134
  91.7400,   0.4510,   0.0012,  99.9800,135
  91.7600,   0.4478,   0.0009,  99.9925,136
  91.8100,   0.4452,   0.0010,  99.9825,137
  91.7700,   0.4479,   0.0010,  99.9950,138
  91.8600,   0.4412,   0.0008,  99.9950,139
  91.7500,   0.4467,   0.0007,  99.9975,140
  91.7800,   0.4480,   0.0006,  99.9925,141
  91.8200,   0.4454,   0.0007, 100.0000,142
  91.7200,   0.4474,   0.0007,  99.9975,143
  91.8100,   0.4473,   0.0008,  99.9900,144
  91.7900,   0.4502,   0.0008,  99.9975,145
  91.8600,   0.4494,   0.0007,  99.9875,146
  91.8700,   0.4477,   0.0006,  99.9975,147
  91.8200,   0.4540,   0.0007,  99.9975,148
  91.8100,   0.4511,   0.0007,  99.9925,149
  91.7900,   0.4511,   0.0006,  99.9975,150
  91.9200,   0.4495,   0.0005,  99.9975,151
  91.8000,   0.4528,   0.0007,  99.9900,152
  91.7900,   0.4516,   0.0005, 100.0000,153
  91.8200,   0.4537,   0.0006, 100.0000,154
  91.8700,   0.4504,   0.0006,  99.9950,155
  91.8900,   0.4515,   0.0005,  99.9975,156
  91.8100,   0.4529,   0.0006,  99.9925,157
  91.8200,   0.4522,   0.0005,  99.9950,158
  91.8200,   0.4542,   0.0005,  99.9950,159
  91.8700,   0.4537,   0.0005,  99.9975,160
  91.8400,   0.4539,   0.0004,  99.9975,161
  91.9400,   0.4520,   0.0006,  99.9975,162
  91.8500,   0.4547,   0.0005, 100.0000,163
  91.8900,   0.4559,   0.0004, 100.0000,164
  91.8400,   0.4544,   0.0005, 100.0000,165
  91.9200,   0.4556,   0.0005, 100.0000,166
  91.8500,   0.4564,   0.0005,  99.9950,167
  91.9200,   0.4519,   0.0004, 100.0000,168
  91.8100,   0.4539,   0.0005,  99.9950,169
  91.8400,   0.4551,   0.0005, 100.0000,170
  91.8400,   0.4541,   0.0004,  99.9975,171
  91.8300,   0.4533,   0.0005,  99.9950,172
  91.8600,   0.4562,   0.0004, 100.0000,173
  91.9000,   0.4540,   0.0005,  99.9950,174
  91.9400,   0.4548,   0.0005,  99.9925,175
  91.9000,   0.4562,   0.0004, 100.0000,176
  91.8700,   0.4545,   0.0005,  99.9975,177
  91.9200,   0.4534,   0.0004, 100.0000,178
  91.9400,   0.4550,   0.0004,  99.9975,179
  91.9400,   0.4528,   0.0005,  99.9975,180
  91.8300,   0.4538,   0.0004, 100.0000,181
  91.9200,   0.4541,   0.0004, 100.0000,182
  91.8300,   0.4563,   0.0005,  99.9975,183
  91.8800,   0.4566,   0.0005,  99.9975,184
  91.9200,   0.4539,   0.0004, 100.0000,185
  91.8300,   0.4552,   0.0005,  99.9925,186
  91.9000,   0.4554,   0.0004,  99.9975,187
  91.8900,   0.4552,   0.0005,  99.9975,188
  91.8500,   0.4551,   0.0004, 100.0000,189
  91.9100,   0.4522,   0.0005,  99.9975,190
  91.8400,   0.4540,   0.0004,  99.9975,191
  91.9200,   0.4540,   0.0005,  99.9950,192
  91.9400,   0.4569,   0.0004, 100.0000,193
  91.8700,   0.4549,   0.0005,  99.9975,194
  91.9300,   0.4546,   0.0004,  99.9950,195
  91.8800,   0.4544,   0.0005, 100.0000,196
  91.8800,   0.4550,   0.0004,  99.9950,197
  91.9100,   0.4539,   0.0004, 100.0000,198
  91.9300,   0.4533,   0.0004,  99.9950,199
