acc_test,L_test,Loss_train,acc_train,it
  41.9400,   1.7573,   1.7043,  43.0275,0
  50.4700,   1.4421,   1.3325,  54.3175,1
  58.5100,   1.2144,   1.0056,  64.4225,2
  58.4000,   1.4303,   1.0381,  67.0000,3
  58.2700,   1.3894,   0.8380,  71.0200,4
  68.4800,   0.9569,   0.4213,  85.1050,5
  73.7900,   0.8070,   0.1855,  94.6300,6
  77.0600,   0.7417,   0.0699,  98.5725,7
  77.7900,   0.8511,   0.0676,  98.0575,8
  79.9700,   0.7656,   0.0138,  99.8425,9
  79.1200,   0.8425,   0.0169,  99.6700,10
  79.5900,   0.8097,   0.0077,  99.9500,11
  79.8600,   0.7999,   0.0107,  99.8800,12
  79.6900,   0.8639,   0.0080,  99.9150,13
  80.6000,   0.8553,   0.0029,  99.9775,14
  80.3500,   0.8622,   0.0032,  99.9800,15
  80.2300,   0.9271,   0.0043,  99.9250,16
  78.4400,   0.9904,   0.0170,  99.5125,17
  80.1300,   0.8932,   0.0037,  99.9625,18
  79.1400,   0.9995,   0.0106,  99.7475,19
  80.0400,   0.9221,   0.0033,  99.9675,20
  81.1900,   0.8888,   0.0006, 100.0000,21
  81.2300,   0.8983,   0.0004,  99.9975,22
  81.3200,   0.9108,   0.0003, 100.0000,23
  81.2000,   0.9180,   0.0002, 100.0000,24
  81.2400,   0.9240,   0.0002, 100.0000,25
  81.2500,   0.9282,   0.0001, 100.0000,26
  81.0500,   0.9358,   0.0001, 100.0000,27
  81.1500,   0.9368,   0.0001, 100.0000,28
  81.1400,   0.9456,   0.0001, 100.0000,29
  81.1900,   0.9518,   0.0001, 100.0000,30
  81.0300,   0.9546,   0.0001, 100.0000,31
  81.0800,   0.9616,   0.0001, 100.0000,32
  81.0700,   0.9606,   0.0001, 100.0000,33
  81.2100,   0.9625,   0.0001, 100.0000,34
  81.1500,   0.9637,   0.0001, 100.0000,35
  81.0400,   0.9687,   0.0001, 100.0000,36
  81.1500,   0.9743,   0.0001, 100.0000,37
  81.1600,   0.9741,   0.0001, 100.0000,38
  81.1600,   0.9808,   0.0001, 100.0000,39
  81.1400,   0.9777,   0.0001, 100.0000,40
  81.2000,   0.9769,   0.0001, 100.0000,41
  81.2000,   0.9815,   0.0000, 100.0000,42
  81.2600,   0.9841,   0.0000, 100.0000,43
  81.1100,   0.9833,   0.0000, 100.0000,44
  81.2400,   0.9884,   0.0000, 100.0000,45
  81.1400,   0.9880,   0.0000, 100.0000,46
  81.3100,   0.9908,   0.0000, 100.0000,47
  81.1900,   0.9931,   0.0000, 100.0000,48
  81.1400,   0.9909,   0.0000, 100.0000,49
  81.1800,   0.9948,   0.0000, 100.0000,50
  81.1100,   0.9974,   0.0000, 100.0000,51
  81.2000,   0.9962,   0.0000, 100.0000,52
  81.2000,   0.9986,   0.0000, 100.0000,53
  81.1800,   1.0007,   0.0000, 100.0000,54
  81.1600,   0.9984,   0.0000, 100.0000,55
  81.2000,   1.0046,   0.0000, 100.0000,56
  81.1500,   1.0024,   0.0000, 100.0000,57
  81.2600,   1.0023,   0.0000, 100.0000,58
  81.1500,   1.0098,   0.0000, 100.0000,59
  81.1700,   1.0088,   0.0000, 100.0000,60
  81.1700,   1.0146,   0.0000, 100.0000,61
  81.2300,   1.0125,   0.0000, 100.0000,62
  81.2100,   1.0139,   0.0000, 100.0000,63
  81.1900,   1.0140,   0.0000, 100.0000,64
  81.2100,   1.0163,   0.0000, 100.0000,65
  81.1900,   1.0142,   0.0000, 100.0000,66
  81.1500,   1.0148,   0.0000, 100.0000,67
  81.2600,   1.0137,   0.0000, 100.0000,68
