acc_test,L_test,Loss_train,acc_train,it
  81.8200,   0.9366,   0.0000, 100.0000,44
  81.7800,   0.9349,   0.0000, 100.0000,45
  81.7800,   0.9398,   0.0000, 100.0000,46
  81.7700,   0.9410,   0.0000, 100.0000,47
  81.8200,   0.9413,   0.0000, 100.0000,48
  81.8600,   0.9411,   0.0000, 100.0000,49
  81.8200,   0.9449,   0.0000, 100.0000,50
  81.8100,   0.9448,   0.0000, 100.0000,51
  81.8300,   0.9492,   0.0000, 100.0000,52
  81.8100,   0.9496,   0.0000, 100.0000,53
  81.8500,   0.9454,   0.0000, 100.0000,54
  81.7800,   0.9495,   0.0000, 100.0000,55
  81.8400,   0.9518,   0.0000, 100.0000,56
  81.7900,   0.9486,   0.0000, 100.0000,57
  81.8900,   0.9526,   0.0000, 100.0000,58
  81.8000,   0.9556,   0.0000, 100.0000,59
  81.9100,   0.9524,   0.0000, 100.0000,60
  81.9400,   0.9573,   0.0000, 100.0000,61
  81.8000,   0.9577,   0.0000, 100.0000,62
  81.9200,   0.9602,   0.0000, 100.0000,63
  81.8100,   0.9596,   0.0000, 100.0000,64
  81.8100,   0.9639,   0.0000, 100.0000,65
  81.7700,   0.9636,   0.0000, 100.0000,66
  81.8600,   0.9612,   0.0000, 100.0000,67
  81.8100,   0.9624,   0.0000, 100.0000,68
  81.8500,   0.9621,   0.0000, 100.0000,69
  81.8400,   0.9657,   0.0000, 100.0000,70
  81.7800,   0.9672,   0.0000, 100.0000,71
  81.8800,   0.9639,   0.0000, 100.0000,72
  81.8900,   0.9654,   0.0000, 100.0000,73
  81.7500,   0.9679,   0.0000, 100.0000,74
  81.7600,   0.9687,   0.0000, 100.0000,75
  81.8900,   0.9689,   0.0000, 100.0000,76
  81.8700,   0.9711,   0.0000, 100.0000,77
  81.8000,   0.9722,   0.0000, 100.0000,78
  81.8500,   0.9715,   0.0000, 100.0000,79
  81.8700,   0.9700,   0.0000, 100.0000,80
  81.8700,   0.9683,   0.0000, 100.0000,81
  81.7900,   0.9691,   0.0000, 100.0000,82
  81.8500,   0.9755,   0.0000, 100.0000,83
  81.8100,   0.9773,   0.0000, 100.0000,84
  81.8400,   0.9761,   0.0000, 100.0000,85
  81.8200,   0.9733,   0.0000, 100.0000,86
  81.7500,   0.9756,   0.0000, 100.0000,87
  81.7900,   0.9736,   0.0000, 100.0000,88
  81.7600,   0.9777,   0.0000, 100.0000,89
  81.7400,   0.9782,   0.0000, 100.0000,90
  81.7600,   0.9799,   0.0000, 100.0000,91
  81.8500,   0.9789,   0.0000, 100.0000,92
  81.7900,   0.9786,   0.0000, 100.0000,93
  81.9000,   0.9786,   0.0000, 100.0000,94
  81.8500,   0.9818,   0.0000, 100.0000,95
  81.8700,   0.9781,   0.0000, 100.0000,96
  81.8100,   0.9782,   0.0000, 100.0000,97
  81.7700,   0.9785,   0.0000, 100.0000,98
  81.8900,   0.9821,   0.0000, 100.0000,99
  81.8900,   0.9786,   0.0000, 100.0000,100
  81.7100,   0.9809,   0.0000, 100.0000,101
  81.7600,   0.9803,   0.0000, 100.0000,102
  81.9500,   0.9833,   0.0000, 100.0000,103
  81.8400,   0.9822,   0.0000, 100.0000,104
  81.8500,   0.9848,   0.0000, 100.0000,105
  81.7800,   0.9817,   0.0000, 100.0000,106
  81.8500,   0.9860,   0.0000, 100.0000,107
  81.7600,   0.9852,   0.0000, 100.0000,108
  81.7300,   0.9863,   0.0000, 100.0000,109
  81.8400,   0.9888,   0.0000, 100.0000,110
  81.9000,   0.9872,   0.0000, 100.0000,111
  81.7800,   0.9858,   0.0000, 100.0000,112
  81.8100,   0.9836,   0.0000, 100.0000,113
  81.7800,   0.9856,   0.0000, 100.0000,114
  81.7700,   0.9862,   0.0000, 100.0000,115
  81.7900,   0.9862,   0.0000, 100.0000,116
  81.7200,   0.9861,   0.0000, 100.0000,117
  81.7800,   0.9876,   0.0000, 100.0000,118
  81.6800,   0.9851,   0.0000, 100.0000,119
  81.7700,   0.9882,   0.0000, 100.0000,120
  81.7300,   0.9848,   0.0000, 100.0000,121
  81.8500,   0.9929,   0.0000, 100.0000,122
  81.8000,   0.9857,   0.0000, 100.0000,123
  81.7600,   0.9863,   0.0000, 100.0000,124
  81.8600,   0.9912,   0.0000, 100.0000,125
  81.8600,   0.9866,   0.0000, 100.0000,126
  81.6700,   0.9894,   0.0000, 100.0000,127
  81.6800,   0.9919,   0.0000, 100.0000,128
  81.8000,   0.9859,   0.0000, 100.0000,129
  81.7700,   0.9909,   0.0000, 100.0000,130
  81.7600,   0.9933,   0.0000, 100.0000,131
  81.9000,   0.9903,   0.0000, 100.0000,132
  81.8200,   0.9915,   0.0000, 100.0000,133
  81.7200,   0.9907,   0.0000, 100.0000,134
  81.7600,   0.9908,   0.0000, 100.0000,135
  81.9900,   0.9945,   0.0000, 100.0000,136
  81.7300,   0.9946,   0.0000, 100.0000,137
  81.7700,   0.9944,   0.0000, 100.0000,138
  81.6900,   0.9932,   0.0000, 100.0000,139
  81.7600,   0.9905,   0.0000, 100.0000,140
  81.8200,   0.9939,   0.0000, 100.0000,141
  81.7100,   0.9885,   0.0000, 100.0000,142
  81.8200,   0.9900,   0.0000, 100.0000,143
  81.6900,   0.9959,   0.0000, 100.0000,144
  81.7600,   0.9931,   0.0000, 100.0000,145
  81.7000,   0.9912,   0.0000, 100.0000,146
  81.6700,   0.9943,   0.0000, 100.0000,147
  81.8400,   0.9932,   0.0000, 100.0000,148
  81.8200,   0.9892,   0.0000, 100.0000,149
  81.8200,   0.9912,   0.0000, 100.0000,150
  81.7900,   0.9896,   0.0000, 100.0000,151
  81.7400,   0.9896,   0.0000, 100.0000,152
  81.8400,   0.9931,   0.0000, 100.0000,153
  81.7000,   0.9917,   0.0000, 100.0000,154
  81.7800,   0.9908,   0.0000, 100.0000,155
  81.8600,   0.9936,   0.0000, 100.0000,156
  81.8300,   0.9944,   0.0000, 100.0000,157
  81.6700,   0.9942,   0.0000, 100.0000,158
  81.7700,   0.9957,   0.0000, 100.0000,159
  81.8800,   0.9953,   0.0000, 100.0000,160
  81.7200,   0.9951,   0.0000, 100.0000,161
  81.7500,   0.9935,   0.0000, 100.0000,162
  81.7600,   0.9947,   0.0000, 100.0000,163
  81.8300,   0.9963,   0.0000, 100.0000,164
  81.8200,   0.9972,   0.0000, 100.0000,165
  81.7800,   0.9939,   0.0000, 100.0000,166
  81.7300,   0.9939,   0.0000, 100.0000,167
  81.6100,   0.9910,   0.0000, 100.0000,168
  81.7500,   0.9946,   0.0000, 100.0000,169
  81.7600,   0.9934,   0.0000, 100.0000,170
  81.7500,   0.9953,   0.0000, 100.0000,171
  81.6200,   0.9941,   0.0000, 100.0000,172
  81.7000,   0.9956,   0.0000, 100.0000,173
  81.7200,   0.9965,   0.0000, 100.0000,174
  81.8300,   0.9957,   0.0000, 100.0000,175
  81.7300,   0.9930,   0.0000, 100.0000,176
  81.8900,   0.9962,   0.0000, 100.0000,177
  81.7700,   0.9986,   0.0000, 100.0000,178
  81.8000,   0.9932,   0.0000, 100.0000,179
  81.7500,   0.9961,   0.0000, 100.0000,180
  81.6500,   0.9934,   0.0000, 100.0000,181
  81.7900,   0.9954,   0.0000, 100.0000,182
  81.8000,   0.9952,   0.0000, 100.0000,183
  81.7900,   0.9971,   0.0000, 100.0000,184
  81.8100,   0.9981,   0.0000, 100.0000,185
  81.8000,   0.9940,   0.0000, 100.0000,186
  81.7600,   0.9976,   0.0000, 100.0000,187
  81.8200,   0.9993,   0.0000, 100.0000,188
  81.7900,   0.9948,   0.0000, 100.0000,189
  81.7100,   0.9947,   0.0000, 100.0000,190
  81.7300,   0.9947,   0.0000, 100.0000,191
  81.7500,   0.9922,   0.0000, 100.0000,192
  81.6600,   0.9954,   0.0000, 100.0000,193
  81.8100,   0.9955,   0.0000, 100.0000,194
  81.8300,   0.9925,   0.0000, 100.0000,195
  81.6800,   0.9941,   0.0000, 100.0000,196
  81.7300,   0.9932,   0.0000, 100.0000,197
  81.7100,   0.9936,   0.0000, 100.0000,198
  81.7900,   0.9927,   0.0000, 100.0000,199
