acc_test,L_test,Loss_train,acc_train,it
  89.3800,   0.4123,   0.0451,  98.4950,41
  89.6300,   0.4126,   0.0425,  98.5350,42
  89.7600,   0.4098,   0.0384,  98.7475,43
  89.7900,   0.4127,   0.0343,  98.9100,44
  88.9600,   0.4620,   0.0509,  98.2175,45
  89.9500,   0.4065,   0.0276,  99.1500,46
  90.0000,   0.4056,   0.0242,  99.2850,47
  89.6300,   0.4500,   0.0393,  98.6650,48
  90.4100,   0.3985,   0.0218,  99.3425,49
  90.3700,   0.4201,   0.0222,  99.2750,50
  89.9800,   0.4273,   0.0225,  99.2625,51
  90.0900,   0.4267,   0.0170,  99.4950,52
  90.1600,   0.4280,   0.0150,  99.5400,53
  90.0500,   0.4233,   0.0173,  99.4675,54
  90.4900,   0.4434,   0.0201,  99.3875,55
  90.5000,   0.4456,   0.0195,  99.3525,56
  89.0700,   0.5433,   0.0468,  98.4600,57
  90.6800,   0.4293,   0.0120,  99.6700,58
  90.4400,   0.4596,   0.0195,  99.3950,59
  90.4300,   0.4529,   0.0120,  99.6675,60
  90.9200,   0.4321,   0.0096,  99.7375,61
  90.7000,   0.4472,   0.0096,  99.7450,62
  89.8500,   0.4846,   0.0147,  99.5300,63
  89.9100,   0.5173,   0.0187,  99.4200,64
  90.2500,   0.4666,   0.0087,  99.7475,65
  90.6600,   0.4493,   0.0062,  99.8275,66
  90.9800,   0.4499,   0.0080,  99.7675,67
  91.0100,   0.4558,   0.0066,  99.8375,68
  90.1100,   0.4961,   0.0115,  99.6500,69
  90.8400,   0.4616,   0.0056,  99.8575,70
  90.9300,   0.4642,   0.0051,  99.8575,71
  91.0500,   0.4684,   0.0050,  99.8775,72
  91.0100,   0.4703,   0.0045,  99.9050,73
  91.0600,   0.4779,   0.0066,  99.7900,74
  90.3200,   0.5176,   0.0131,  99.5550,75
  90.9100,   0.4734,   0.0050,  99.8550,76
  90.7800,   0.4729,   0.0039,  99.9000,77
  90.5800,   0.4832,   0.0049,  99.8875,78
  90.7700,   0.4824,   0.0040,  99.8925,79
  90.8600,   0.4830,   0.0045,  99.8875,80
  91.1000,   0.4808,   0.0035,  99.9200,81
  91.1800,   0.4728,   0.0031,  99.9300,82
  90.9000,   0.4893,   0.0043,  99.8675,83
  90.9100,   0.4858,   0.0032,  99.9100,84
  91.1600,   0.4826,   0.0034,  99.9100,85
  91.1200,   0.4891,   0.0029,  99.9300,86
  91.0200,   0.4901,   0.0027,  99.9375,87
  91.0700,   0.4971,   0.0033,  99.9225,88
  91.0200,   0.4987,   0.0026,  99.9300,89
  91.2000,   0.4954,   0.0025,  99.9350,90
  91.1000,   0.5059,   0.0022,  99.9500,91
  91.0500,   0.5095,   0.0018,  99.9700,92
  91.3200,   0.4945,   0.0017,  99.9725,93
  91.1700,   0.5034,   0.0013,  99.9850,94
  91.1400,   0.5045,   0.0014,  99.9750,95
  91.1600,   0.5001,   0.0016,  99.9675,96
  91.2400,   0.4968,   0.0014,  99.9700,97
  91.0900,   0.5110,   0.0015,  99.9700,98
  91.3400,   0.4938,   0.0016,  99.9725,99
  91.3200,   0.5005,   0.0013,  99.9700,100
  91.3400,   0.5033,   0.0011,  99.9750,101
  91.2600,   0.5121,   0.0016,  99.9650,102
  91.2400,   0.5062,   0.0008,  99.9950,103
  91.1000,   0.5088,   0.0009,  99.9825,104
  91.0400,   0.5055,   0.0007,  99.9975,105
  91.2400,   0.5122,   0.0010,  99.9750,106
  91.2400,   0.5082,   0.0009,  99.9875,107
  91.3500,   0.5117,   0.0008,  99.9950,108
  91.4000,   0.5127,   0.0009,  99.9925,109
  91.3800,   0.5102,   0.0010,  99.9775,110
  91.2800,   0.5079,   0.0008,  99.9875,111
  91.2500,   0.5081,   0.0007,  99.9875,112
  91.4200,   0.5098,   0.0008,  99.9825,113
  91.3800,   0.5152,   0.0007,  99.9900,114
  91.3500,   0.5194,   0.0007,  99.9850,115
  91.3700,   0.5163,   0.0007,  99.9900,116
  91.4600,   0.5158,   0.0006,  99.9925,117
  91.4900,   0.5121,   0.0005,  99.9950,118
  91.4500,   0.5170,   0.0006,  99.9900,119
  91.4600,   0.5159,   0.0007,  99.9825,120
  91.5000,   0.5196,   0.0005,  99.9925,121
  91.2800,   0.5191,   0.0006,  99.9875,122
  91.4300,   0.5177,   0.0005,  99.9975,123
  91.4600,   0.5183,   0.0005,  99.9950,124
  91.3500,   0.5173,   0.0005,  99.9975,125
  91.5400,   0.5197,   0.0005,  99.9950,126
  91.4700,   0.5146,   0.0006,  99.9925,127
  91.4500,   0.5160,   0.0005,  99.9900,128
  91.2900,   0.5124,   0.0004,  99.9950,129
  91.5600,   0.5133,   0.0003, 100.0000,130
  91.3500,   0.5150,   0.0004,  99.9975,131
  91.5700,   0.5135,   0.0004,  99.9975,132
  91.4700,   0.5163,   0.0004,  99.9950,133
  91.4800,   0.5156,   0.0004,  99.9900,134
  91.3500,   0.5207,   0.0004,  99.9975,135
  91.4400,   0.5209,   0.0003,  99.9950,136
  91.5600,   0.5198,   0.0003,  99.9975,137
  91.5600,   0.5197,   0.0003,  99.9975,138
  91.4900,   0.5220,   0.0003,  99.9975,139
  91.4400,   0.5227,   0.0003,  99.9950,140
  91.3700,   0.5238,   0.0004,  99.9975,141
  91.5900,   0.5202,   0.0003,  99.9950,142
  91.5700,   0.5199,   0.0003,  99.9975,143
  91.6200,   0.5228,   0.0003, 100.0000,144
  91.5100,   0.5203,   0.0004,  99.9875,145
  91.5400,   0.5247,   0.0002, 100.0000,146
  91.5200,   0.5235,   0.0002, 100.0000,147
  91.5100,   0.5216,   0.0003,  99.9925,148
  91.4700,   0.5238,   0.0003,  99.9975,149
  91.5600,   0.5248,   0.0003,  99.9975,150
  91.4800,   0.5232,   0.0003, 100.0000,151
  91.4600,   0.5242,   0.0003,  99.9950,152
  91.4600,   0.5257,   0.0003,  99.9950,153
  91.5000,   0.5225,   0.0003,  99.9950,154
  91.5100,   0.5262,   0.0003,  99.9975,155
  91.5500,   0.5260,   0.0003,  99.9975,156
  91.4900,   0.5258,   0.0003, 100.0000,157
  91.4600,   0.5257,   0.0003,  99.9975,158
  91.5300,   0.5263,   0.0003,  99.9975,159
  91.6100,   0.5255,   0.0003,  99.9975,160
  91.5600,   0.5270,   0.0003,  99.9950,161
  91.4300,   0.5265,   0.0003,  99.9925,162
  91.4900,   0.5256,   0.0002,  99.9975,163
  91.4700,   0.5262,   0.0002, 100.0000,164
  91.4800,   0.5271,   0.0002, 100.0000,165
  91.4300,   0.5288,   0.0003,  99.9975,166
  91.4300,   0.5288,   0.0003,  99.9950,167
  91.4500,   0.5276,   0.0002, 100.0000,168
  91.3900,   0.5293,   0.0002,  99.9975,169
  91.3700,   0.5260,   0.0002, 100.0000,170
  91.3900,   0.5262,   0.0003,  99.9975,171
  91.4100,   0.5272,   0.0003,  99.9975,172
  91.3700,   0.5274,   0.0002,  99.9975,173
  91.3900,   0.5282,   0.0002, 100.0000,174
  91.4200,   0.5289,   0.0003,  99.9975,175
  91.4800,   0.5308,   0.0002, 100.0000,176
  91.4800,   0.5296,   0.0002, 100.0000,177
  91.4200,   0.5286,   0.0002, 100.0000,178
  91.4900,   0.5293,   0.0002, 100.0000,179
  91.5100,   0.5294,   0.0003,  99.9925,180
  91.5000,   0.5294,   0.0002, 100.0000,181
  91.4900,   0.5296,   0.0002, 100.0000,182
  91.4700,   0.5295,   0.0002, 100.0000,183
  91.5800,   0.5302,   0.0003,  99.9975,184
  91.5200,   0.5286,   0.0003,  99.9975,185
  91.5300,   0.5297,   0.0002,  99.9975,186
  91.4800,   0.5277,   0.0002,  99.9950,187
  91.4500,   0.5294,   0.0003, 100.0000,188
  91.5000,   0.5295,   0.0002, 100.0000,189
  91.4500,   0.5282,   0.0002, 100.0000,190
  91.5100,   0.5294,   0.0002, 100.0000,191
  91.4800,   0.5303,   0.0002, 100.0000,192
  91.4100,   0.5289,   0.0002, 100.0000,193
  91.4500,   0.5300,   0.0002, 100.0000,194
  91.4400,   0.5292,   0.0002, 100.0000,195
  91.4700,   0.5298,   0.0002, 100.0000,196
  91.3900,   0.5287,   0.0003,  99.9975,197
  91.4900,   0.5295,   0.0002, 100.0000,198
  91.4600,   0.5297,   0.0002,  99.9950,199
