acc_test,L_test,Loss_train,acc_train,it
  90.2100,   0.3509,   0.0570,  97.9725,70
  90.4000,   0.3520,   0.0531,  98.1900,71
  90.4700,   0.3476,   0.0525,  98.2525,72
  90.9600,   0.3401,   0.0495,  98.2550,73
  90.5500,   0.3577,   0.0479,  98.4325,74
  90.8100,   0.3507,   0.0469,  98.4500,75
  91.0900,   0.3310,   0.0388,  98.7450,76
  90.3400,   0.3673,   0.0493,  98.2775,77
  90.8900,   0.3534,   0.0410,  98.6625,78
  91.0900,   0.3438,   0.0342,  98.9025,79
  91.3600,   0.3376,   0.0319,  99.0000,80
  91.2700,   0.3366,   0.0301,  99.0600,81
  91.0500,   0.3476,   0.0372,  98.7650,82
  91.6200,   0.3401,   0.0261,  99.2150,83
  91.3300,   0.3535,   0.0279,  99.1475,84
  91.3700,   0.3376,   0.0251,  99.2550,85
  91.6300,   0.3499,   0.0223,  99.3325,86
  91.3800,   0.3466,   0.0212,  99.3750,87
  91.4800,   0.3556,   0.0190,  99.4325,88
  91.5800,   0.3370,   0.0203,  99.4175,89
  91.6200,   0.3486,   0.0208,  99.3300,90
  91.9000,   0.3411,   0.0164,  99.5575,91
  91.5200,   0.3543,   0.0148,  99.6475,92
  91.5300,   0.3516,   0.0164,  99.5175,93
  92.0400,   0.3369,   0.0143,  99.6175,94
  91.7100,   0.3601,   0.0145,  99.5650,95
  91.6900,   0.3666,   0.0163,  99.5000,96
  91.7900,   0.3559,   0.0139,  99.6025,97
  91.8500,   0.3455,   0.0120,  99.6575,98
  91.8100,   0.3561,   0.0120,  99.6725,99
  92.0300,   0.3516,   0.0120,  99.6700,100
  91.9800,   0.3452,   0.0085,  99.8200,101
  91.8800,   0.3610,   0.0090,  99.7850,102
  91.8500,   0.3636,   0.0091,  99.7600,103
  91.9900,   0.3513,   0.0080,  99.8350,104
  91.9500,   0.3751,   0.0081,  99.8000,105
  92.0100,   0.3690,   0.0064,  99.8575,106
  91.7700,   0.3670,   0.0069,  99.8600,107
  92.0400,   0.3686,   0.0062,  99.8675,108
  92.0300,   0.3595,   0.0055,  99.8850,109
  92.1600,   0.3635,   0.0048,  99.9300,110
  92.2600,   0.3673,   0.0054,  99.8925,111
  92.3400,   0.3703,   0.0052,  99.8950,112
  92.1700,   0.3744,   0.0045,  99.9225,113
  92.0000,   0.3886,   0.0047,  99.8925,114
  92.4400,   0.3711,   0.0040,  99.9175,115
  92.2000,   0.3749,   0.0038,  99.9325,116
  92.1300,   0.3841,   0.0039,  99.9350,117
  92.3100,   0.3856,   0.0047,  99.8925,118
  91.9800,   0.3920,   0.0036,  99.9400,119
  92.1600,   0.3874,   0.0032,  99.9375,120
  92.2300,   0.3818,   0.0032,  99.9300,121
  92.3800,   0.3729,   0.0033,  99.9400,122
  92.2700,   0.3796,   0.0030,  99.9575,123
  92.3300,   0.3815,   0.0027,  99.9575,124
  92.1600,   0.3850,   0.0024,  99.9650,125
  92.3000,   0.3791,   0.0022,  99.9625,126
  92.3600,   0.3821,   0.0023,  99.9675,127
  92.4800,   0.3740,   0.0023,  99.9550,128
  92.3700,   0.3850,   0.0021,  99.9725,129
  92.2700,   0.3870,   0.0025,  99.9600,130
  92.4000,   0.3799,   0.0021,  99.9650,131
  92.5600,   0.3781,   0.0017,  99.9875,132
  92.6300,   0.3813,   0.0018,  99.9700,133
  92.4200,   0.3873,   0.0015,  99.9950,134
  92.3700,   0.3904,   0.0016,  99.9825,135
  92.4000,   0.3886,   0.0015,  99.9825,136
  92.3000,   0.3918,   0.0015,  99.9825,137
  92.3900,   0.3882,   0.0014,  99.9925,138
  92.3600,   0.3890,   0.0015,  99.9875,139
  92.4400,   0.3862,   0.0015,  99.9750,140
  92.4100,   0.3908,   0.0014,  99.9825,141
  92.5300,   0.3904,   0.0014,  99.9875,142
  92.4900,   0.3876,   0.0013,  99.9875,143
  92.6900,   0.3889,   0.0013,  99.9850,144
  92.3800,   0.3975,   0.0013,  99.9875,145
  92.6300,   0.3892,   0.0012,  99.9875,146
  92.4400,   0.3918,   0.0012,  99.9875,147
  92.4500,   0.3919,   0.0011,  99.9925,148
  92.4900,   0.3920,   0.0009,  99.9950,149
  92.5000,   0.3939,   0.0009,  99.9925,150
  92.4700,   0.3933,   0.0010,  99.9925,151
  92.7000,   0.3928,   0.0009,  99.9875,152
  92.5700,   0.3954,   0.0010,  99.9850,153
  92.5300,   0.3964,   0.0009,  99.9975,154
  92.5000,   0.3965,   0.0008, 100.0000,155
  92.4600,   0.3976,   0.0009,  99.9875,156
  92.5700,   0.3927,   0.0009,  99.9900,157
  92.5200,   0.3965,   0.0008,  99.9950,158
  92.5900,   0.3982,   0.0008,  99.9950,159
  92.7000,   0.3970,   0.0008,  99.9950,160
  92.5300,   0.3988,   0.0008,  99.9900,161
  92.6600,   0.3975,   0.0008,  99.9950,162
  92.7200,   0.3941,   0.0008,  99.9975,163
  92.6700,   0.3968,   0.0008,  99.9900,164
  92.6200,   0.3970,   0.0008,  99.9925,165
  92.5300,   0.4016,   0.0007, 100.0000,166
  92.5600,   0.4015,   0.0008,  99.9925,167
  92.6500,   0.3997,   0.0008,  99.9900,168
  92.5600,   0.4022,   0.0008,  99.9900,169
  92.7000,   0.3987,   0.0006, 100.0000,170
  92.6200,   0.3977,   0.0008,  99.9950,171
  92.5300,   0.3982,   0.0007,  99.9950,172
  92.6100,   0.3979,   0.0007,  99.9950,173
  92.5600,   0.4007,   0.0007,  99.9925,174
  92.5600,   0.4013,   0.0008,  99.9925,175
  92.7100,   0.4004,   0.0006, 100.0000,176
  92.5900,   0.3987,   0.0007,  99.9950,177
  92.5700,   0.3985,   0.0008,  99.9975,178
  92.6900,   0.3996,   0.0006,  99.9975,179
  92.6400,   0.3958,   0.0007, 100.0000,180
  92.5800,   0.3971,   0.0008,  99.9925,181
  92.6000,   0.3965,   0.0007,  99.9950,182
  92.6300,   0.4008,   0.0007,  99.9925,183
  92.5700,   0.4002,   0.0008,  99.9925,184
  92.6100,   0.3981,   0.0006, 100.0000,185
  92.5500,   0.3991,   0.0006, 100.0000,186
  92.6600,   0.3979,   0.0007,  99.9975,187
  92.5900,   0.4006,   0.0007, 100.0000,188
  92.5200,   0.4002,   0.0006, 100.0000,189
  92.5300,   0.3987,   0.0007,  99.9950,190
  92.5300,   0.4000,   0.0006, 100.0000,191
  92.6300,   0.4007,   0.0007,  99.9950,192
  92.6300,   0.3987,   0.0006,  99.9975,193
  92.5700,   0.3983,   0.0007, 100.0000,194
  92.6100,   0.3993,   0.0006, 100.0000,195
  92.5900,   0.3971,   0.0008,  99.9925,196
  92.6600,   0.3995,   0.0007,  99.9950,197
  92.6400,   0.3981,   0.0007,  99.9950,198
  92.5800,   0.3982,   0.0007,  99.9975,199
