acc_test,L_test,Loss_train,acc_train,it
  85.0400,   0.8360,   0.0000, 100.0000,93
  85.0300,   0.8346,   0.0000, 100.0000,94
  85.1200,   0.8310,   0.0000, 100.0000,95
  85.0600,   0.8332,   0.0000, 100.0000,96
  85.1200,   0.8335,   0.0000, 100.0000,97
  85.0600,   0.8338,   0.0000, 100.0000,98
  85.0700,   0.8375,   0.0000, 100.0000,99
  85.0400,   0.8397,   0.0000, 100.0000,100
  84.9100,   0.8348,   0.0000, 100.0000,101
  85.0900,   0.8359,   0.0000, 100.0000,102
  84.9800,   0.8405,   0.0000, 100.0000,103
  85.0400,   0.8379,   0.0000, 100.0000,104
  85.0100,   0.8396,   0.0000, 100.0000,105
  85.0300,   0.8355,   0.0000, 100.0000,106
  85.0900,   0.8424,   0.0000, 100.0000,107
  85.0800,   0.8355,   0.0000, 100.0000,108
  84.9800,   0.8378,   0.0000, 100.0000,109
  85.0500,   0.8399,   0.0000, 100.0000,110
  85.0700,   0.8362,   0.0000, 100.0000,111
  85.1300,   0.8365,   0.0000, 100.0000,112
  85.0100,   0.8422,   0.0000, 100.0000,113
  84.9900,   0.8438,   0.0000, 100.0000,114
  84.9700,   0.8418,   0.0000, 100.0000,115
  85.0900,   0.8431,   0.0000, 100.0000,116
  85.0600,   0.8427,   0.0000, 100.0000,117
  85.0000,   0.8452,   0.0000, 100.0000,118
  85.0200,   0.8401,   0.0000, 100.0000,119
  85.0000,   0.8418,   0.0000, 100.0000,120
  85.1000,   0.8395,   0.0000, 100.0000,121
  85.1100,   0.8482,   0.0000, 100.0000,122
  85.0600,   0.8431,   0.0000, 100.0000,123
  85.1300,   0.8442,   0.0000, 100.0000,124
  85.0300,   0.8421,   0.0000, 100.0000,125
  85.0900,   0.8463,   0.0000, 100.0000,126
  85.0600,   0.8489,   0.0000, 100.0000,127
  84.9700,   0.8529,   0.0000, 100.0000,128
  85.0300,   0.8435,   0.0000, 100.0000,129
  85.1000,   0.8491,   0.0000, 100.0000,130
  85.0100,   0.8453,   0.0000, 100.0000,131
  84.9100,   0.8440,   0.0000, 100.0000,132
  85.0300,   0.8442,   0.0000, 100.0000,133
  85.1200,   0.8457,   0.0000, 100.0000,134
  85.0600,   0.8457,   0.0000, 100.0000,135
  85.1200,   0.8568,   0.0000, 100.0000,136
  85.1500,   0.8534,   0.0000, 100.0000,137
  85.0500,   0.8506,   0.0000, 100.0000,138
  85.0000,   0.8487,   0.0000, 100.0000,139
  85.1500,   0.8499,   0.0000, 100.0000,140
  85.0700,   0.8512,   0.0000, 100.0000,141
  85.1000,   0.8438,   0.0000, 100.0000,142
  84.9900,   0.8508,   0.0000, 100.0000,143
  85.1200,   0.8502,   0.0000, 100.0000,144
  85.0200,   0.8458,   0.0000, 100.0000,145
  85.1100,   0.8462,   0.0000, 100.0000,146
  85.0400,   0.8444,   0.0000, 100.0000,147
  84.9200,   0.8473,   0.0000, 100.0000,148
  85.0800,   0.8444,   0.0000, 100.0000,149
  85.0800,   0.8514,   0.0000, 100.0000,150
  85.1000,   0.8485,   0.0000, 100.0000,151
  85.0500,   0.8446,   0.0000, 100.0000,152
  85.0800,   0.8512,   0.0000, 100.0000,153
  85.0600,   0.8472,   0.0000, 100.0000,154
  85.1400,   0.8487,   0.0000, 100.0000,155
  85.1300,   0.8500,   0.0000, 100.0000,156
  85.1200,   0.8571,   0.0000, 100.0000,157
  85.0800,   0.8503,   0.0000, 100.0000,158
  85.0500,   0.8504,   0.0000, 100.0000,159
  85.0600,   0.8546,   0.0000, 100.0000,160
  85.1000,   0.8524,   0.0000, 100.0000,161
  85.0000,   0.8511,   0.0000, 100.0000,162
  85.0600,   0.8491,   0.0000, 100.0000,163
  85.2200,   0.8464,   0.0000, 100.0000,164
  84.9700,   0.8546,   0.0000, 100.0000,165
  85.0900,   0.8536,   0.0000, 100.0000,166
  85.0300,   0.8526,   0.0000, 100.0000,167
  85.1100,   0.8500,   0.0000, 100.0000,168
  85.1000,   0.8483,   0.0000, 100.0000,169
  85.1000,   0.8485,   0.0000, 100.0000,170
  85.0400,   0.8506,   0.0000, 100.0000,171
  85.2000,   0.8533,   0.0000, 100.0000,172
  85.1000,   0.8495,   0.0000, 100.0000,173
  85.0900,   0.8549,   0.0000, 100.0000,174
  85.0700,   0.8515,   0.0000, 100.0000,175
  85.0700,   0.8495,   0.0000, 100.0000,176
  85.0900,   0.8504,   0.0000, 100.0000,177
  85.1200,   0.8576,   0.0000, 100.0000,178
  85.1100,   0.8532,   0.0000, 100.0000,179
  85.0200,   0.8504,   0.0000, 100.0000,180
  85.1200,   0.8550,   0.0000, 100.0000,181
  85.0100,   0.8529,   0.0000, 100.0000,182
  84.9700,   0.8498,   0.0000, 100.0000,183
  85.0400,   0.8531,   0.0000, 100.0000,184
  85.0200,   0.8557,   0.0000, 100.0000,185
  85.0700,   0.8526,   0.0000, 100.0000,186
  84.9200,   0.8568,   0.0000, 100.0000,187
  85.0500,   0.8575,   0.0000, 100.0000,188
  85.1000,   0.8533,   0.0000, 100.0000,189
  85.0800,   0.8526,   0.0000, 100.0000,190
  85.0200,   0.8502,   0.0000, 100.0000,191
  85.0700,   0.8506,   0.0000, 100.0000,192
  85.0300,   0.8514,   0.0000, 100.0000,193
  85.0600,   0.8532,   0.0000, 100.0000,194
  85.1000,   0.8512,   0.0000, 100.0000,195
  85.0500,   0.8493,   0.0000, 100.0000,196
  85.0200,   0.8507,   0.0000, 100.0000,197
  85.0000,   0.8490,   0.0000, 100.0000,198
  85.0800,   0.8508,   0.0000, 100.0000,199
