acc_test,L_test,Loss_train,acc_train,it
  91.3600,   0.3550,   0.0162,  99.5725,69
  91.5200,   0.3482,   0.0158,  99.5900,70
  91.2700,   0.3622,   0.0142,  99.6350,71
  90.9400,   0.3694,   0.0186,  99.4700,72
  91.5800,   0.3600,   0.0160,  99.5400,73
  91.0700,   0.3862,   0.0211,  99.3725,74
  91.3700,   0.3651,   0.0209,  99.3650,75
  91.7200,   0.3574,   0.0123,  99.7400,76
  91.8900,   0.3730,   0.0120,  99.7075,77
  91.6400,   0.3739,   0.0137,  99.6375,78
  91.6200,   0.3805,   0.0113,  99.7100,79
  91.5500,   0.3775,   0.0095,  99.7650,80
  91.3600,   0.3931,   0.0107,  99.7025,81
  91.8300,   0.3686,   0.0073,  99.8550,82
  91.5400,   0.3857,   0.0102,  99.7375,83
  91.8900,   0.3728,   0.0074,  99.8375,84
  91.3400,   0.3917,   0.0106,  99.7050,85
  91.6500,   0.3808,   0.0072,  99.8600,86
  91.5600,   0.3809,   0.0082,  99.8175,87
  91.4400,   0.4089,   0.0107,  99.6825,88
  91.7700,   0.3889,   0.0067,  99.8600,89
  91.9600,   0.3761,   0.0054,  99.9050,90
  91.9500,   0.3956,   0.0052,  99.9100,91
  91.3300,   0.4267,   0.0092,  99.7250,92
  92.0000,   0.3902,   0.0043,  99.9225,93
  92.0500,   0.3850,   0.0035,  99.9475,94
  91.8500,   0.3927,   0.0036,  99.9350,95
  92.0400,   0.3916,   0.0039,  99.9150,96
  92.1000,   0.3878,   0.0031,  99.9400,97
  92.1500,   0.3912,   0.0031,  99.9425,98
  92.0600,   0.3934,   0.0027,  99.9725,99
  92.1400,   0.3995,   0.0027,  99.9575,100
  92.1600,   0.3954,   0.0026,  99.9525,101
  92.1800,   0.3935,   0.0023,  99.9600,102
  91.9600,   0.4022,   0.0027,  99.9475,103
  92.1300,   0.3999,   0.0025,  99.9500,104
  92.0100,   0.4113,   0.0025,  99.9625,105
  92.2600,   0.4039,   0.0021,  99.9700,106
  92.0100,   0.4079,   0.0020,  99.9675,107
  91.9900,   0.4168,   0.0023,  99.9500,108
  92.2200,   0.4128,   0.0015,  99.9800,109
  92.2500,   0.4133,   0.0019,  99.9700,110
  92.3300,   0.4150,   0.0015,  99.9825,111
  92.3500,   0.4136,   0.0014,  99.9825,112
  92.1600,   0.4109,   0.0016,  99.9725,113
  92.2900,   0.4092,   0.0011,  99.9950,114
  92.3000,   0.4115,   0.0012,  99.9875,115
  92.2700,   0.4212,   0.0018,  99.9650,116
  92.4100,   0.4130,   0.0012,  99.9800,117
  92.3200,   0.4221,   0.0012,  99.9900,118
  92.3100,   0.4259,   0.0013,  99.9825,119
  92.4100,   0.4252,   0.0011,  99.9875,120
  92.2400,   0.4249,   0.0014,  99.9725,121
  92.1400,   0.4329,   0.0010,  99.9925,122
  92.2400,   0.4401,   0.0011,  99.9875,123
  92.2000,   0.4319,   0.0008,  99.9950,124
  92.2000,   0.4322,   0.0008,  99.9925,125
  92.2800,   0.4332,   0.0008,  99.9925,126
  92.3400,   0.4368,   0.0009,  99.9850,127
  92.2500,   0.4339,   0.0009,  99.9900,128
  92.3100,   0.4330,   0.0007,  99.9950,129
  92.2700,   0.4342,   0.0008,  99.9950,130
  92.2500,   0.4347,   0.0007,  99.9925,131
  92.4400,   0.4319,   0.0006,  99.9925,132
  92.2400,   0.4400,   0.0008,  99.9925,133
  92.2300,   0.4372,   0.0007,  99.9950,134
  92.3400,   0.4303,   0.0007,  99.9925,135
  92.2300,   0.4291,   0.0006,  99.9950,136
  92.3400,   0.4345,   0.0006,  99.9925,137
  92.3400,   0.4333,   0.0006,  99.9950,138
  92.2800,   0.4336,   0.0006,  99.9900,139
  92.3800,   0.4310,   0.0005, 100.0000,140
  92.3200,   0.4334,   0.0006,  99.9950,141
  92.3100,   0.4319,   0.0006,  99.9950,142
  92.2500,   0.4323,   0.0005,  99.9975,143
  92.2200,   0.4360,   0.0005,  99.9950,144
  92.3100,   0.4339,   0.0006,  99.9950,145
  92.3600,   0.4307,   0.0004, 100.0000,146
  92.4700,   0.4312,   0.0005, 100.0000,147
  92.4200,   0.4326,   0.0005,  99.9950,148
  92.5000,   0.4297,   0.0004,  99.9975,149
  92.5100,   0.4347,   0.0005,  99.9975,150
  92.3500,   0.4341,   0.0004,  99.9975,151
  92.4900,   0.4348,   0.0005,  99.9975,152
  92.4200,   0.4343,   0.0004,  99.9975,153
  92.3500,   0.4321,   0.0004, 100.0000,154
  92.4500,   0.4323,   0.0004, 100.0000,155
  92.3300,   0.4355,   0.0004, 100.0000,156
  92.4500,   0.4301,   0.0004, 100.0000,157
  92.5000,   0.4338,   0.0004, 100.0000,158
  92.4300,   0.4336,   0.0005,  99.9950,159
  92.4000,   0.4339,   0.0004, 100.0000,160
  92.4800,   0.4339,   0.0004, 100.0000,161
  92.4900,   0.4334,   0.0004,  99.9975,162
  92.5100,   0.4329,   0.0004,  99.9950,163
  92.5400,   0.4324,   0.0004,  99.9975,164
  92.5400,   0.4325,   0.0004, 100.0000,165
  92.4100,   0.4345,   0.0004,  99.9975,166
  92.4300,   0.4328,   0.0004, 100.0000,167
  92.4700,   0.4321,   0.0004,  99.9975,168
  92.3600,   0.4338,   0.0004,  99.9950,169
  92.3900,   0.4329,   0.0004,  99.9950,170
  92.3500,   0.4339,   0.0004,  99.9975,171
  92.4600,   0.4334,   0.0004, 100.0000,172
  92.4500,   0.4317,   0.0004,  99.9975,173
  92.4200,   0.4318,   0.0003, 100.0000,174
  92.4700,   0.4324,   0.0004, 100.0000,175
  92.4300,   0.4315,   0.0003, 100.0000,176
  92.4800,   0.4320,   0.0004,  99.9950,177
  92.4300,   0.4315,   0.0003, 100.0000,178
  92.4800,   0.4300,   0.0004,  99.9975,179
  92.5300,   0.4297,   0.0004,  99.9950,180
  92.5200,   0.4315,   0.0004,  99.9975,181
  92.4400,   0.4307,   0.0003,  99.9975,182
  92.4800,   0.4328,   0.0004,  99.9975,183
  92.4100,   0.4317,   0.0003, 100.0000,184
  92.5700,   0.4298,   0.0003, 100.0000,185
  92.5100,   0.4306,   0.0004,  99.9975,186
  92.5400,   0.4309,   0.0004, 100.0000,187
  92.5100,   0.4322,   0.0003, 100.0000,188
  92.5500,   0.4319,   0.0004,  99.9975,189
  92.4900,   0.4310,   0.0004, 100.0000,190
  92.5000,   0.4317,   0.0003, 100.0000,191
  92.5000,   0.4314,   0.0003, 100.0000,192
  92.4500,   0.4336,   0.0003,  99.9975,193
  92.5400,   0.4325,   0.0004,  99.9975,194
  92.5600,   0.4313,   0.0003, 100.0000,195
  92.4600,   0.4324,   0.0004,  99.9975,196
  92.4800,   0.4328,   0.0003, 100.0000,197
  92.4700,   0.4309,   0.0003, 100.0000,198
  92.5100,   0.4316,   0.0003, 100.0000,199
