acc_test,L_test,Loss_train,acc_train,it
  92.2700,   0.3892,   0.0031,  99.9500,127
  91.9900,   0.3919,   0.0030,  99.9525,128
  92.0200,   0.3919,   0.0031,  99.9400,129
  92.0300,   0.3919,   0.0027,  99.9600,130
  92.1300,   0.3874,   0.0026,  99.9525,131
  92.2800,   0.3872,   0.0024,  99.9625,132
  92.1900,   0.3916,   0.0023,  99.9700,133
  91.9700,   0.3976,   0.0021,  99.9800,134
  92.2700,   0.3901,   0.0018,  99.9900,135
  92.0900,   0.3926,   0.0018,  99.9900,136
  92.0100,   0.3915,   0.0019,  99.9875,137
  92.1100,   0.3950,   0.0019,  99.9725,138
  92.3400,   0.3902,   0.0020,  99.9700,139
  92.2900,   0.3900,   0.0016,  99.9775,140
  92.1200,   0.3945,   0.0016,  99.9825,141
  92.1000,   0.3922,   0.0015,  99.9900,142
  92.1000,   0.3919,   0.0016,  99.9875,143
  92.1900,   0.3939,   0.0015,  99.9825,144
  92.2500,   0.3972,   0.0014,  99.9825,145
  92.2900,   0.3909,   0.0012,  99.9925,146
  92.2900,   0.3908,   0.0012,  99.9925,147
  92.2700,   0.3872,   0.0012,  99.9950,148
  92.2000,   0.3973,   0.0011,  99.9925,149
  92.2100,   0.4007,   0.0012,  99.9825,150
  92.2200,   0.4008,   0.0011,  99.9950,151
  92.1800,   0.3986,   0.0011,  99.9900,152
  92.2500,   0.3967,   0.0012,  99.9900,153
  92.3000,   0.3966,   0.0010,  99.9950,154
  92.2800,   0.3979,   0.0011,  99.9875,155
  92.2600,   0.4007,   0.0010,  99.9975,156
  92.2700,   0.3950,   0.0010,  99.9900,157
  92.2700,   0.3969,   0.0011,  99.9925,158
  92.3000,   0.3984,   0.0010,  99.9925,159
  92.3100,   0.4004,   0.0009,  99.9925,160
  92.2600,   0.3999,   0.0008,  99.9975,161
  92.3300,   0.4019,   0.0010,  99.9900,162
  92.2800,   0.4012,   0.0011,  99.9800,163
  92.2000,   0.4022,   0.0009,  99.9900,164
  92.3000,   0.4022,   0.0008,  99.9950,165
  92.4100,   0.4037,   0.0008,  99.9925,166
  92.3700,   0.4014,   0.0008,  99.9975,167
  92.3700,   0.4039,   0.0008,  99.9900,168
  92.4400,   0.4048,   0.0008,  99.9975,169
  92.3600,   0.4024,   0.0008,  99.9925,170
  92.3300,   0.4023,   0.0008,  99.9925,171
  92.4100,   0.4046,   0.0008,  99.9975,172
  92.3200,   0.4035,   0.0008,  99.9950,173
  92.3000,   0.4036,   0.0008,  99.9900,174
  92.3700,   0.4014,   0.0008,  99.9950,175
  92.3500,   0.4036,   0.0008,  99.9900,176
  92.3400,   0.4012,   0.0009,  99.9900,177
  92.2900,   0.4017,   0.0008,  99.9975,178
  92.3800,   0.4018,   0.0007, 100.0000,179
  92.3700,   0.3993,   0.0008,  99.9975,180
  92.4500,   0.3994,   0.0009,  99.9875,181
  92.4000,   0.4000,   0.0008,  99.9975,182
  92.3700,   0.4020,   0.0008,  99.9950,183
  92.2400,   0.4036,   0.0008,  99.9900,184
  92.3900,   0.4007,   0.0008,  99.9900,185
  92.3200,   0.4007,   0.0008,  99.9950,186
  92.3600,   0.4022,   0.0009,  99.9900,187
  92.3300,   0.4034,   0.0008,  99.9925,188
  92.3600,   0.4036,   0.0008,  99.9925,189
  92.3600,   0.4029,   0.0007, 100.0000,190
  92.3800,   0.4036,   0.0008,  99.9950,191
  92.3500,   0.4035,   0.0009,  99.9900,192
  92.3700,   0.4049,   0.0007,  99.9975,193
  92.4400,   0.4022,   0.0007,  99.9925,194
  92.3600,   0.4024,   0.0008,  99.9950,195
  92.3200,   0.4000,   0.0007, 100.0000,196
  92.3100,   0.4049,   0.0008,  99.9950,197
  92.3400,   0.4032,   0.0007,  99.9975,198
  92.4100,   0.4016,   0.0008,  99.9950,199
