acc_test,L_test,Loss_train,acc_train,it
  91.2400,   0.4894,   0.0031,  99.9250,87
  91.2100,   0.4851,   0.0029,  99.9175,88
  91.4500,   0.4819,   0.0018,  99.9550,89
  91.5800,   0.4890,   0.0020,  99.9575,90
  91.2300,   0.4881,   0.0016,  99.9800,91
  91.2700,   0.5044,   0.0025,  99.9350,92
  91.4300,   0.4853,   0.0013,  99.9725,93
  91.3400,   0.4952,   0.0014,  99.9825,94
  91.3500,   0.5100,   0.0017,  99.9650,95
  91.2300,   0.4989,   0.0013,  99.9825,96
  91.4100,   0.5043,   0.0013,  99.9800,97
  91.3100,   0.5168,   0.0014,  99.9750,98
  91.3800,   0.5093,   0.0010,  99.9900,99
  91.2900,   0.5061,   0.0013,  99.9800,100
  91.4300,   0.5022,   0.0010,  99.9825,101
  91.4400,   0.5063,   0.0011,  99.9825,102
  91.4500,   0.4936,   0.0009,  99.9875,103
  91.3100,   0.5062,   0.0012,  99.9750,104
  91.4200,   0.5045,   0.0008,  99.9875,105
  91.3700,   0.5140,   0.0009,  99.9850,106
  91.2900,   0.5121,   0.0010,  99.9800,107
  91.2800,   0.5082,   0.0011,  99.9800,108
  91.3600,   0.5113,   0.0012,  99.9750,109
  91.4000,   0.5103,   0.0008,  99.9925,110
  91.3900,   0.5109,   0.0008,  99.9825,111
  91.4800,   0.5135,   0.0008,  99.9875,112
  91.2800,   0.5170,   0.0010,  99.9800,113
  91.4800,   0.5103,   0.0007,  99.9850,114
  91.3900,   0.5109,   0.0006,  99.9925,115
  91.3300,   0.5129,   0.0005,  99.9975,116
  91.5100,   0.5146,   0.0006,  99.9875,117
  91.3100,   0.5059,   0.0010,  99.9750,118
  91.4700,   0.5114,   0.0007,  99.9850,119
  91.4400,   0.5131,   0.0005,  99.9950,120
  91.5100,   0.5158,   0.0005,  99.9950,121
  91.4700,   0.5211,   0.0005,  99.9950,122
  91.6100,   0.5228,   0.0006,  99.9925,123
  91.4700,   0.5243,   0.0006,  99.9900,124
  91.4000,   0.5255,   0.0005,  99.9975,125
  91.4700,   0.5208,   0.0006,  99.9850,126
  91.5200,   0.5263,   0.0006,  99.9900,127
  91.5100,   0.5226,   0.0004, 100.0000,128
  91.5300,   0.5231,   0.0004, 100.0000,129
  91.4400,   0.5284,   0.0004,  99.9975,130
  91.4200,   0.5276,   0.0004,  99.9925,131
  91.6000,   0.5273,   0.0003, 100.0000,132
  91.5300,   0.5266,   0.0004,  99.9975,133
  91.5400,   0.5290,   0.0004,  99.9975,134
  91.7000,   0.5293,   0.0003,  99.9975,135
  91.7300,   0.5323,   0.0003, 100.0000,136
  91.6100,   0.5299,   0.0004,  99.9950,137
  91.5800,   0.5291,   0.0004,  99.9925,138
  91.5900,   0.5282,   0.0003,  99.9975,139
  91.5400,   0.5303,   0.0002, 100.0000,140
  91.5400,   0.5361,   0.0004,  99.9950,141
  91.5100,   0.5299,   0.0003,  99.9975,142
  91.5800,   0.5318,   0.0003,  99.9950,143
  91.6200,   0.5296,   0.0003, 100.0000,144
  91.6300,   0.5289,   0.0003,  99.9975,145
  91.6100,   0.5293,   0.0003, 100.0000,146
  91.5300,   0.5337,   0.0003,  99.9975,147
  91.5200,   0.5306,   0.0002, 100.0000,148
  91.5900,   0.5329,   0.0002, 100.0000,149
  91.5800,   0.5350,   0.0002,  99.9975,150
  91.6500,   0.5313,   0.0002, 100.0000,151
  91.4800,   0.5328,   0.0002,  99.9975,152
  91.5400,   0.5342,   0.0002, 100.0000,153
  91.5800,   0.5316,   0.0003,  99.9975,154
  91.5000,   0.5335,   0.0002, 100.0000,155
  91.5700,   0.5331,   0.0002, 100.0000,156
  91.5200,   0.5342,   0.0003, 100.0000,157
  91.5400,   0.5354,   0.0002, 100.0000,158
  91.5500,   0.5345,   0.0002, 100.0000,159
  91.5700,   0.5340,   0.0002, 100.0000,160
  91.5500,   0.5335,   0.0003,  99.9975,161
  91.5600,   0.5351,   0.0003,  99.9975,162
  91.5100,   0.5350,   0.0002, 100.0000,163
  91.5000,   0.5345,   0.0002, 100.0000,164
  91.5200,   0.5331,   0.0002, 100.0000,165
  91.5400,   0.5357,   0.0002, 100.0000,166
  91.4900,   0.5338,   0.0002, 100.0000,167
  91.6100,   0.5342,   0.0003,  99.9975,168
  91.5600,   0.5346,   0.0002,  99.9975,169
  91.5300,   0.5329,   0.0002, 100.0000,170
  91.6300,   0.5329,   0.0002, 100.0000,171
  91.6000,   0.5345,   0.0002, 100.0000,172
  91.5000,   0.5349,   0.0002,  99.9975,173
  91.6200,   0.5353,   0.0003,  99.9975,174
  91.5600,   0.5343,   0.0002, 100.0000,175
  91.5100,   0.5360,   0.0002, 100.0000,176
  91.4800,   0.5356,   0.0002,  99.9950,177
  91.5600,   0.5336,   0.0002,  99.9975,178
  91.5400,   0.5339,   0.0002, 100.0000,179
  91.5700,   0.5351,   0.0002,  99.9975,180
  91.5000,   0.5345,   0.0002, 100.0000,181
  91.5700,   0.5362,   0.0002, 100.0000,182
  91.5200,   0.5354,   0.0002, 100.0000,183
  91.5300,   0.5361,   0.0002, 100.0000,184
  91.5200,   0.5359,   0.0002, 100.0000,185
  91.5800,   0.5368,   0.0002, 100.0000,186
  91.5600,   0.5350,   0.0002, 100.0000,187
  91.6000,   0.5365,   0.0002, 100.0000,188
  91.5100,   0.5356,   0.0002, 100.0000,189
  91.5900,   0.5340,   0.0002, 100.0000,190
  91.5800,   0.5363,   0.0002, 100.0000,191
  91.6000,   0.5362,   0.0002,  99.9975,192
  91.6100,   0.5367,   0.0002, 100.0000,193
  91.5400,   0.5360,   0.0002, 100.0000,194
  91.5900,   0.5360,   0.0002, 100.0000,195
  91.5100,   0.5365,   0.0002,  99.9975,196
  91.6300,   0.5357,   0.0002,  99.9975,197
  91.5600,   0.5355,   0.0002, 100.0000,198
  91.6300,   0.5350,   0.0002, 100.0000,199
