acc_test,L_test,Loss_train,acc_train,it
  83.8700,   0.8133,   0.0001, 100.0000,55
  83.8400,   0.8197,   0.0000, 100.0000,56
  83.9400,   0.8254,   0.0003,  99.9875,57
  83.9600,   0.7938,   0.0002, 100.0000,58
  83.9900,   0.8090,   0.0001, 100.0000,59
  84.0300,   0.8072,   0.0001, 100.0000,60
  84.0300,   0.8115,   0.0001, 100.0000,61
  83.9400,   0.8204,   0.0001, 100.0000,62
  83.9000,   0.8165,   0.0001, 100.0000,63
  84.0700,   0.8230,   0.0000, 100.0000,64
  83.8600,   0.8203,   0.0000, 100.0000,65
  84.0300,   0.8274,   0.0000, 100.0000,66
  83.9900,   0.8230,   0.0000, 100.0000,67
  83.8600,   0.8243,   0.0000, 100.0000,68
  84.0100,   0.8299,   0.0000, 100.0000,69
  84.0600,   0.8294,   0.0000, 100.0000,70
  84.0500,   0.8312,   0.0000, 100.0000,71
  83.9000,   0.8324,   0.0000, 100.0000,72
  83.9100,   0.8271,   0.0000, 100.0000,73
  84.0200,   0.8285,   0.0000, 100.0000,74
  84.0000,   0.8280,   0.0000, 100.0000,75
  84.0700,   0.8315,   0.0000, 100.0000,76
  83.9800,   0.8342,   0.0000, 100.0000,77
  83.9700,   0.8301,   0.0000, 100.0000,78
  84.0900,   0.8380,   0.0000, 100.0000,79
  84.1200,   0.8371,   0.0000, 100.0000,80
  83.9600,   0.8352,   0.0000, 100.0000,81
  84.0700,   0.8372,   0.0000, 100.0000,82
  84.0200,   0.8395,   0.0000, 100.0000,83
  84.0500,   0.8385,   0.0000, 100.0000,84
  83.9200,   0.8442,   0.0000, 100.0000,85
  83.9600,   0.8416,   0.0000, 100.0000,86
  84.1300,   0.8383,   0.0000, 100.0000,87
  83.9900,   0.8413,   0.0000, 100.0000,88
  84.0500,   0.8389,   0.0000, 100.0000,89
  84.0600,   0.8421,   0.0000, 100.0000,90
  84.0200,   0.8508,   0.0000, 100.0000,91
  83.9700,   0.8450,   0.0000, 100.0000,92
  84.0200,   0.8494,   0.0000, 100.0000,93
  84.0500,   0.8492,   0.0000, 100.0000,94
  84.0300,   0.8448,   0.0000, 100.0000,95
  84.0500,   0.8496,   0.0000, 100.0000,96
  84.0100,   0.8481,   0.0000, 100.0000,97
  83.9300,   0.8453,   0.0000, 100.0000,98
  84.0100,   0.8477,   0.0000, 100.0000,99
  84.1100,   0.8470,   0.0000, 100.0000,100
  84.0600,   0.8485,   0.0000, 100.0000,101
  83.9800,   0.8460,   0.0000, 100.0000,102
  84.0700,   0.8497,   0.0000, 100.0000,103
  83.9600,   0.8529,   0.0000, 100.0000,104
  83.8600,   0.8530,   0.0000, 100.0000,105
  84.0100,   0.8520,   0.0000, 100.0000,106
  84.0400,   0.8528,   0.0000, 100.0000,107
  84.1000,   0.8479,   0.0000, 100.0000,108
  83.9400,   0.8546,   0.0000, 100.0000,109
  84.0000,   0.8557,   0.0000, 100.0000,110
  83.9700,   0.8517,   0.0000, 100.0000,111
  83.9900,   0.8513,   0.0000, 100.0000,112
  84.0300,   0.8567,   0.0000, 100.0000,113
  84.0000,   0.8550,   0.0000, 100.0000,114
  84.0100,   0.8556,   0.0000, 100.0000,115
  83.9700,   0.8532,   0.0000, 100.0000,116
  83.9200,   0.8524,   0.0000, 100.0000,117
  83.8800,   0.8529,   0.0000, 100.0000,118
  83.8300,   0.8566,   0.0000, 100.0000,119
  84.0600,   0.8545,   0.0000, 100.0000,120
  83.9600,   0.8497,   0.0000, 100.0000,121
  84.0200,   0.8592,   0.0000, 100.0000,122
  83.8800,   0.8583,   0.0000, 100.0000,123
  83.8100,   0.8560,   0.0000, 100.0000,124
  84.0100,   0.8561,   0.0000, 100.0000,125
  84.0200,   0.8548,   0.0000, 100.0000,126
  83.8900,   0.8634,   0.0000, 100.0000,127
  83.9000,   0.8591,   0.0000, 100.0000,128
  83.9900,   0.8514,   0.0000, 100.0000,129
  84.0300,   0.8567,   0.0000, 100.0000,130
  83.9300,   0.8584,   0.0000, 100.0000,131
  83.9600,   0.8558,   0.0000, 100.0000,132
  83.9600,   0.8561,   0.0000, 100.0000,133
  84.0100,   0.8549,   0.0000, 100.0000,134
  83.9700,   0.8540,   0.0000, 100.0000,135
  83.9300,   0.8651,   0.0000, 100.0000,136
  84.0200,   0.8609,   0.0000, 100.0000,137
  83.9400,   0.8610,   0.0000, 100.0000,138
  83.9400,   0.8562,   0.0000, 100.0000,139
  83.9800,   0.8607,   0.0000, 100.0000,140
  83.9300,   0.8600,   0.0000, 100.0000,141
  83.9900,   0.8577,   0.0000, 100.0000,142
  83.9200,   0.8639,   0.0000, 100.0000,143
  84.0300,   0.8614,   0.0000, 100.0000,144
  83.9100,   0.8571,   0.0000, 100.0000,145
  83.9500,   0.8600,   0.0000, 100.0000,146
  84.0100,   0.8581,   0.0000, 100.0000,147
  83.9200,   0.8601,   0.0000, 100.0000,148
  84.0100,   0.8584,   0.0000, 100.0000,149
  83.9600,   0.8621,   0.0000, 100.0000,150
  84.0100,   0.8601,   0.0000, 100.0000,151
  83.9700,   0.8608,   0.0000, 100.0000,152
  83.8900,   0.8616,   0.0000, 100.0000,153
  83.9400,   0.8613,   0.0000, 100.0000,154
  84.1000,   0.8581,   0.0000, 100.0000,155
  83.9300,   0.8600,   0.0000, 100.0000,156
  83.9500,   0.8631,   0.0000, 100.0000,157
  84.0300,   0.8609,   0.0000, 100.0000,158
  84.0000,   0.8611,   0.0000, 100.0000,159
  83.9800,   0.8644,   0.0000, 100.0000,160
  83.9700,   0.8648,   0.0000, 100.0000,161
  83.9400,   0.8615,   0.0000, 100.0000,162
  83.8700,   0.8601,   0.0000, 100.0000,163
  83.9200,   0.8625,   0.0000, 100.0000,164
  84.0000,   0.8655,   0.0000, 100.0000,165
  84.0100,   0.8661,   0.0000, 100.0000,166
  84.0000,   0.8643,   0.0000, 100.0000,167
  83.9000,   0.8592,   0.0000, 100.0000,168
  84.0100,   0.8628,   0.0000, 100.0000,169
  83.9700,   0.8596,   0.0000, 100.0000,170
  84.0400,   0.8651,   0.0000, 100.0000,171
  84.0300,   0.8616,   0.0000, 100.0000,172
  83.9300,   0.8594,   0.0000, 100.0000,173
  83.9900,   0.8666,   0.0000, 100.0000,174
  83.9000,   0.8613,   0.0000, 100.0000,175
  83.9400,   0.8636,   0.0000, 100.0000,176
  83.9400,   0.8659,   0.0000, 100.0000,177
  84.0000,   0.8644,   0.0000, 100.0000,178
  84.0000,   0.8619,   0.0000, 100.0000,179
  83.9300,   0.8591,   0.0000, 100.0000,180
  84.0600,   0.8646,   0.0000, 100.0000,181
  83.9800,   0.8619,   0.0000, 100.0000,182
  83.8400,   0.8656,   0.0000, 100.0000,183
  83.8900,   0.8615,   0.0000, 100.0000,184
  83.9000,   0.8642,   0.0000, 100.0000,185
  83.9200,   0.8635,   0.0000, 100.0000,186
  83.7900,   0.8690,   0.0000, 100.0000,187
  83.9800,   0.8658,   0.0000, 100.0000,188
  83.8700,   0.8647,   0.0000, 100.0000,189
  83.9900,   0.8606,   0.0000, 100.0000,190
  83.8800,   0.8586,   0.0000, 100.0000,191
  84.0300,   0.8613,   0.0000, 100.0000,192
  84.0200,   0.8656,   0.0000, 100.0000,193
  84.0200,   0.8638,   0.0000, 100.0000,194
  83.9700,   0.8620,   0.0000, 100.0000,195
  83.9600,   0.8576,   0.0000, 100.0000,196
  83.9800,   0.8611,   0.0000, 100.0000,197
  83.8900,   0.8624,   0.0000, 100.0000,198
  84.0000,   0.8633,   0.0000, 100.0000,199
