acc_test,L_test,Loss_train,acc_train,it
  59.0300,   8.1666,   0.0000, 100.0000,81
  59.2500,   8.0966,   0.0000, 100.0000,82
  59.1700,   8.1589,   0.0000, 100.0000,83
  59.1600,   8.8198,   0.0000, 100.0000,84
  59.2500,   8.2171,   0.0000, 100.0000,85
  59.4300,   8.4135,   0.0002,  99.9850,86
  59.3800,   8.2549,   0.0000, 100.0000,87
  59.3500,   8.3723,   0.0000, 100.0000,88
  59.2000,   8.6802,   0.0000, 100.0000,89
  59.4000,   8.5203,   0.0000, 100.0000,90
  59.1200,   8.4706,   0.0000, 100.0000,91
  59.2700,   8.5518,   0.0000, 100.0000,92
  59.2500,   8.3549,   0.0000, 100.0000,93
  59.1600,   8.4279,   0.0000, 100.0000,94
  59.4900,   8.3682,   0.0000, 100.0000,95
  59.4400,   8.3720,   0.0000, 100.0000,96
  59.3600,   8.4161,   0.0000, 100.0000,97
  59.3000,   8.7953,   0.0000, 100.0000,98
  59.3600,   8.6236,   0.0000, 100.0000,99
  59.2400,   8.4975,   0.0000, 100.0000,100
  59.3100,   8.5815,   0.0000, 100.0000,101
  59.2100,   8.5800,   0.0000, 100.0000,102
  59.1500,   8.7456,   0.0000, 100.0000,103
  59.2800,   8.5550,   0.0000, 100.0000,104
  59.2400,   8.8015,   0.0000, 100.0000,105
  59.2700,   8.5326,   0.0000, 100.0000,106
  59.1500,   8.8659,   0.0000, 100.0000,107
  59.1600,   8.7666,   0.0000, 100.0000,108
  59.1300,   8.5713,   0.0000, 100.0000,109
  59.1600,   8.6101,   0.0000, 100.0000,110
  59.2100,   8.6017,   0.0000, 100.0000,111
  58.9500,   9.4391,   0.0000, 100.0000,112
  58.8300,   9.7171,   0.0000, 100.0000,113
  59.1100,   8.8604,   0.0000, 100.0000,114
  58.9900,   8.8293,   0.0000, 100.0000,115
  59.0200,   8.5199,   0.0000, 100.0000,116
  59.0600,   8.7735,   0.0000, 100.0000,117
  59.0000,   8.7034,   0.0000, 100.0000,118
  59.0000,   8.6275,   0.0000, 100.0000,119
  59.1900,   8.7220,   0.0000, 100.0000,120
  59.0800,   8.8401,   0.0000, 100.0000,121
  59.2000,   8.6914,   0.0000, 100.0000,122
  59.1300,   8.7482,   0.0000, 100.0000,123
  58.9300,   8.8230,   0.0000, 100.0000,124
  59.0900,   8.6344,   0.0000, 100.0000,125
  59.0600,   9.1890,   0.0000, 100.0000,126
  59.0600,   8.9291,   0.0000, 100.0000,127
  58.9300,   8.8537,   0.0000, 100.0000,128
  58.9900,   9.0030,   0.0000, 100.0000,129
  58.9700,   8.7838,   0.0000, 100.0000,130
  59.0000,   9.0919,   0.0000, 100.0000,131
  59.1100,   8.9048,   0.0000, 100.0000,132
  59.0600,   9.2439,   0.0000, 100.0000,133
  59.1400,   9.1345,   0.0000, 100.0000,134
  59.0700,   8.8435,   0.0000, 100.0000,135
  59.0100,   9.0927,   0.0000, 100.0000,136
  59.0400,   8.8340,   0.0000, 100.0000,137
  59.1600,   8.7275,   0.0000, 100.0000,138
  59.0200,   9.3463,   0.0000, 100.0000,139
  59.1100,   9.2714,   0.0000, 100.0000,140
  58.9700,   9.2560,   0.0000, 100.0000,141
  59.0200,   8.8227,   0.0000, 100.0000,142
  59.2100,   8.8134,   0.0000, 100.0000,143
  59.0300,   8.8893,   0.0000, 100.0000,144
  59.0500,   8.7821,   0.0000, 100.0000,145
  58.9300,   8.7761,   0.0000, 100.0000,146
  58.9300,   8.9346,   0.0000, 100.0000,147
  59.1000,   8.7425,   0.0000, 100.0000,148
  59.0300,   8.9382,   0.0000, 100.0000,149
  58.9100,   9.2257,   0.0000, 100.0000,150
  59.0700,   8.8161,   0.0000, 100.0000,151
  59.0500,   8.9067,   0.0000, 100.0000,152
  59.0200,   8.9205,   0.0000, 100.0000,153
  58.9600,   8.7898,   0.0000, 100.0000,154
  58.9500,   9.0922,   0.0000, 100.0000,155
  59.1500,   8.8266,   0.0000, 100.0000,156
  59.1300,   8.8969,   0.0000, 100.0000,157
  58.9300,   8.8465,   0.0000, 100.0000,158
  58.9800,   8.8084,   0.0000, 100.0000,159
  59.1200,   8.7893,   0.0000, 100.0000,160
  58.9800,   8.8753,   0.0000, 100.0000,161
  58.9700,   9.1936,   0.0000, 100.0000,162
  58.9500,   8.8980,   0.0000, 100.0000,163
  58.9600,   8.9888,   0.0000, 100.0000,164
  59.0500,   9.2029,   0.0000, 100.0000,165
  59.0900,   8.9667,   0.0000, 100.0000,166
  59.1100,   8.8658,   0.0000, 100.0000,167
  59.1600,   8.8309,   0.0000, 100.0000,168
  59.0100,   8.9169,   0.0000, 100.0000,169
  59.1100,   9.1552,   0.0000, 100.0000,170
  59.1600,   8.7497,   0.0000, 100.0000,171
  59.2300,   9.0943,   0.0000, 100.0000,172
  59.0200,   8.7900,   0.0000, 100.0000,173
  59.0700,   9.0431,   0.0000, 100.0000,174
  58.9600,   9.0120,   0.0000, 100.0000,175
  59.0200,   8.8937,   0.0000, 100.0000,176
  59.1500,   9.0461,   0.0000, 100.0000,177
  59.0700,   8.9936,   0.0000, 100.0000,178
  59.0900,   9.0250,   0.0000, 100.0000,179
  59.1400,   8.8834,   0.0000, 100.0000,180
  59.0400,   9.1011,   0.0000, 100.0000,181
  59.1100,   8.8181,   0.0000, 100.0000,182
  59.2100,   8.8196,   0.0000, 100.0000,183
  58.9900,   9.1306,   0.0000, 100.0000,184
  58.9400,   8.9493,   0.0000, 100.0000,185
  59.1900,   8.8813,   0.0000, 100.0000,186
  58.9800,   8.9318,   0.0000, 100.0000,187
  59.2100,   8.8433,   0.0000, 100.0000,188
  59.0600,   9.0713,   0.0000, 100.0000,189
  58.9900,   8.8142,   0.0000, 100.0000,190
  58.9600,   8.9107,   0.0000, 100.0000,191
  59.0000,   8.8447,   0.0000, 100.0000,192
  58.9100,   8.9118,   0.0000, 100.0000,193
  59.0400,   8.8555,   0.0000, 100.0000,194
  59.0600,   8.8002,   0.0000, 100.0000,195
  59.1200,   8.8723,   0.0000, 100.0000,196
  59.1600,   8.8888,   0.0000, 100.0000,197
  59.1700,   9.0731,   0.0000, 100.0000,198
  58.8900,   9.0049,   0.0000, 100.0000,199
