acc_test,L_test,Loss_train,acc_train,it
  92.2200,   0.4031,   0.0056,  99.8875,149
  92.2700,   0.3991,   0.0049,  99.9025,150
  92.2800,   0.3960,   0.0047,  99.9275,151
  92.2500,   0.3950,   0.0048,  99.8975,152
  92.2400,   0.4006,   0.0050,  99.9075,153
  92.2500,   0.3955,   0.0044,  99.9150,154
  92.2500,   0.4000,   0.0042,  99.9450,155
  92.2100,   0.3999,   0.0044,  99.9425,156
  92.1600,   0.4006,   0.0042,  99.9225,157
  92.2900,   0.3981,   0.0041,  99.9250,158
  92.2900,   0.3954,   0.0043,  99.9000,159
  92.3400,   0.4016,   0.0033,  99.9575,160
  92.3400,   0.4045,   0.0038,  99.9350,161
  92.3500,   0.4019,   0.0035,  99.9550,162
  92.4300,   0.3998,   0.0031,  99.9725,163
  92.4300,   0.3980,   0.0034,  99.9400,164
  92.4600,   0.4005,   0.0030,  99.9600,165
  92.4500,   0.4045,   0.0032,  99.9475,166
  92.4700,   0.4044,   0.0035,  99.9425,167
  92.4300,   0.4043,   0.0026,  99.9700,168
  92.2800,   0.4065,   0.0030,  99.9525,169
  92.4600,   0.4041,   0.0031,  99.9600,170
  92.3100,   0.4034,   0.0031,  99.9450,171
  92.3800,   0.4020,   0.0028,  99.9675,172
  92.4200,   0.4044,   0.0031,  99.9450,173
  92.3600,   0.4088,   0.0029,  99.9625,174
  92.3200,   0.4024,   0.0025,  99.9775,175
  92.3900,   0.4046,   0.0026,  99.9700,176
  92.3800,   0.4086,   0.0029,  99.9575,177
  92.2500,   0.4038,   0.0031,  99.9500,178
  92.4000,   0.4043,   0.0028,  99.9675,179
  92.4300,   0.4029,   0.0026,  99.9650,180
  92.3700,   0.4036,   0.0026,  99.9750,181
  92.3000,   0.4051,   0.0026,  99.9750,182
  92.3700,   0.4079,   0.0027,  99.9700,183
  92.3800,   0.4051,   0.0023,  99.9825,184
  92.3900,   0.4030,   0.0028,  99.9700,185
  92.3800,   0.4050,   0.0025,  99.9725,186
  92.4200,   0.4073,   0.0024,  99.9750,187
  92.4200,   0.4045,   0.0025,  99.9825,188
  92.4600,   0.4040,   0.0024,  99.9800,189
  92.4200,   0.4060,   0.0027,  99.9650,190
  92.4400,   0.4061,   0.0024,  99.9825,191
  92.4400,   0.4068,   0.0026,  99.9650,192
  92.3400,   0.4074,   0.0023,  99.9800,193
  92.4400,   0.4043,   0.0027,  99.9625,194
  92.4000,   0.4067,   0.0025,  99.9575,195
  92.3700,   0.4035,   0.0026,  99.9525,196
  92.4400,   0.4060,   0.0027,  99.9650,197
  92.4500,   0.4090,   0.0024,  99.9650,198
  92.5300,   0.4015,   0.0025,  99.9675,199
