acc_test,L_test,Loss_train,acc_train,it
  92.3600,   0.4080,   0.0009,  99.9975,126
  92.5300,   0.4008,   0.0010,  99.9925,127
  92.2200,   0.4053,   0.0011,  99.9825,128
  92.4600,   0.4012,   0.0009,  99.9925,129
  92.4500,   0.4024,   0.0009,  99.9900,130
  92.3200,   0.4022,   0.0009,  99.9900,131
  92.2600,   0.4049,   0.0007,  99.9975,132
  92.3700,   0.4073,   0.0009,  99.9925,133
  92.3300,   0.4064,   0.0008,  99.9925,134
  92.3300,   0.4065,   0.0007,  99.9925,135
  92.4100,   0.4000,   0.0006,  99.9975,136
  92.3700,   0.4042,   0.0006, 100.0000,137
  92.3300,   0.4072,   0.0007,  99.9950,138
  92.5100,   0.4035,   0.0007,  99.9950,139
  92.5500,   0.4054,   0.0005, 100.0000,140
  92.3700,   0.4065,   0.0006,  99.9975,141
  92.5300,   0.4058,   0.0006,  99.9975,142
  92.4000,   0.4055,   0.0005, 100.0000,143
  92.3100,   0.4107,   0.0006,  99.9950,144
  92.3900,   0.4089,   0.0005, 100.0000,145
  92.3500,   0.4094,   0.0006,  99.9975,146
  92.3500,   0.4091,   0.0005, 100.0000,147
  92.4200,   0.4074,   0.0006,  99.9975,148
  92.4300,   0.4078,   0.0005,  99.9975,149
  92.3600,   0.4079,   0.0005,  99.9975,150
  92.3000,   0.4130,   0.0006,  99.9950,151
  92.4700,   0.4120,   0.0006,  99.9950,152
  92.2800,   0.4130,   0.0005,  99.9950,153
  92.2800,   0.4131,   0.0005,  99.9975,154
  92.3700,   0.4114,   0.0005, 100.0000,155
  92.3400,   0.4142,   0.0004, 100.0000,156
  92.5000,   0.4089,   0.0005,  99.9975,157
  92.4300,   0.4096,   0.0005,  99.9975,158
  92.4400,   0.4096,   0.0005,  99.9975,159
  92.4200,   0.4110,   0.0004, 100.0000,160
  92.4400,   0.4119,   0.0005,  99.9950,161
  92.3900,   0.4147,   0.0005,  99.9975,162
  92.5400,   0.4115,   0.0004, 100.0000,163
  92.5100,   0.4114,   0.0005,  99.9925,164
  92.4900,   0.4111,   0.0004, 100.0000,165
  92.4600,   0.4133,   0.0004,  99.9975,166
  92.5000,   0.4127,   0.0005,  99.9975,167
  92.5600,   0.4132,   0.0004, 100.0000,168
  92.5300,   0.4135,   0.0004, 100.0000,169
  92.6200,   0.4124,   0.0004, 100.0000,170
  92.5800,   0.4127,   0.0004, 100.0000,171
  92.5800,   0.4124,   0.0004, 100.0000,172
  92.5600,   0.4127,   0.0004,  99.9975,173
  92.5000,   0.4127,   0.0004, 100.0000,174
  92.4600,   0.4134,   0.0004, 100.0000,175
  92.5900,   0.4135,   0.0004,  99.9975,176
  92.5800,   0.4151,   0.0004, 100.0000,177
  92.5300,   0.4140,   0.0004, 100.0000,178
  92.4900,   0.4154,   0.0004, 100.0000,179
  92.5500,   0.4133,   0.0004, 100.0000,180
  92.5100,   0.4144,   0.0004,  99.9950,181
  92.5300,   0.4123,   0.0004,  99.9975,182
  92.5500,   0.4129,   0.0004,  99.9950,183
  92.4800,   0.4148,   0.0004, 100.0000,184
  92.5500,   0.4111,   0.0004,  99.9975,185
  92.5500,   0.4141,   0.0004, 100.0000,186
  92.5700,   0.4141,   0.0003, 100.0000,187
  92.5100,   0.4157,   0.0004,  99.9975,188
  92.4600,   0.4151,   0.0004,  99.9975,189
  92.5700,   0.4128,   0.0004, 100.0000,190
  92.5700,   0.4151,   0.0004, 100.0000,191
  92.5000,   0.4142,   0.0004, 100.0000,192
  92.5100,   0.4160,   0.0004, 100.0000,193
  92.5200,   0.4144,   0.0004, 100.0000,194
  92.5100,   0.4133,   0.0003, 100.0000,195
  92.6300,   0.4137,   0.0004, 100.0000,196
  92.5200,   0.4148,   0.0004,  99.9975,197
  92.5300,   0.4133,   0.0004, 100.0000,198
  92.5400,   0.4139,   0.0003, 100.0000,199
